team_name,shot_text,color,date,outcome,shooter,assisted,three_pt,x,y,game_number,season
Duke,Jahlil Okafor missed Jumper.,#001A57,16473,missed,Jahlil Okafor,NA,FALSE,19,87.94222222222221,17,2014-15
Duke,Jahlil Okafor made Layup.,#001A57,16473,made,Jahlil Okafor,NA,FALSE,27,87.94222222222221,17,2014-15
Duke,Justise Winslow missed Layup.,#001A57,16473,missed,Justise Winslow,NA,FALSE,26,85.85333333333332,17,2014-15
Duke,Quinn Cook missed Jumper.,#001A57,16473,missed,Quinn Cook,NA,FALSE,28.000000000000004,84.80888888888889,17,2014-15
Duke,Jahlil Okafor made Dunk.,#001A57,16473,made,Jahlil Okafor,NA,FALSE,26,86.89777777777778,17,2014-15
Duke,Grayson Allen missed Three Point Jumper.,#001A57,16473,missed,Grayson Allen,NA,TRUE,47,85.85333333333332,17,2014-15
Duke,Marshall Plumlee missed Jumper.,#001A57,16473,missed,Marshall Plumlee,NA,FALSE,25,82.72,17,2014-15
Duke,Grayson Allen missed Jumper.,#001A57,16473,missed,Grayson Allen,NA,FALSE,28.999999999999996,70.18666666666667,17,2014-15
Duke,Amile Jefferson made Layup. Assisted by Quinn Cook.,#001A57,16473,made,Amile Jefferson,Quinn Cook,FALSE,26,86.89777777777778,17,2014-15
Duke,Tyus Jones missed Three Point Jumper.,#001A57,16475,missed,Tyus Jones,NA,TRUE,47,10.444444444444443,18,2014-15
Duke,Justise Winslow missed Three Point Jumper.,#001A57,16475,missed,Justise Winslow,NA,TRUE,3,7.311111111111111,18,2014-15
Duke,Justise Winslow missed Three Point Jumper.,#001A57,16475,missed,Justise Winslow,NA,TRUE,46,12.533333333333333,18,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16475,missed,Quinn Cook,NA,TRUE,47,3.1333333333333333,18,2014-15
Duke,Grayson Allen missed Three Point Jumper.,#001A57,16475,missed,Grayson Allen,NA,TRUE,3,7.311111111111111,18,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16475,missed,Quinn Cook,NA,TRUE,18,27.15555555555555,18,2014-15
Duke,Tyus Jones missed Jumper.,#001A57,16475,missed,Tyus Jones,NA,FALSE,29,10.444444444444443,18,2014-15
Duke,Quinn Cook missed Layup.,#001A57,16475,missed,Quinn Cook,NA,FALSE,23,5.222222222222221,18,2014-15
Duke,Tyus Jones made Jumper.,#001A57,16475,made,Tyus Jones,NA,FALSE,30,7.311111111111111,18,2014-15
Duke,Quinn Cook made Layup.,#001A57,16475,made,Quinn Cook,NA,FALSE,21.999999999999996,5.222222222222221,18,2014-15
Duke,Quinn Cook made Layup. Assisted by Tyus Jones.,#001A57,16475,made,Quinn Cook,Tyus Jones,FALSE,21.999999999999996,5.222222222222221,18,2014-15
Duke,Marshall Plumlee made Layup. Assisted by Tyus Jones.,#001A57,16475,made,Marshall Plumlee,Tyus Jones,FALSE,25,5.222222222222221,18,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16475,missed,Quinn Cook,NA,TRUE,26,28.2,18,2014-15
Duke,Tyus Jones made Jumper.,#001A57,16475,made,Tyus Jones,NA,FALSE,17,3.1333333333333333,18,2014-15
Duke,Marshall Plumlee made Dunk. Assisted by Tyus Jones.,#001A57,16475,made,Marshall Plumlee,Tyus Jones,FALSE,23,5.222222222222221,18,2014-15
Duke,Quinn Cook made Three Point Jumper. Assisted by Tyus Jones.,#001A57,16475,made,Quinn Cook,Tyus Jones,TRUE,46,14.622222222222222,18,2014-15
Duke,Justise Winslow missed Layup.,#001A57,16475,missed,Justise Winslow,NA,FALSE,28,5.222222222222221,18,2014-15
Duke,Quinn Cook made Three Point Jumper.,#001A57,16475,made,Quinn Cook,NA,TRUE,3,9.399999999999999,18,2014-15
Duke,Matt Jones missed Layup.,#001A57,16475,missed,Matt Jones,NA,FALSE,24,6.266666666666667,18,2014-15
Duke,Tyus Jones missed Three Point Jumper.,#001A57,16475,missed,Tyus Jones,NA,TRUE,29,28.2,18,2014-15
Duke,Grayson Allen made Jumper.,#001A57,16475,made,Grayson Allen,NA,FALSE,7,4.177777777777778,18,2014-15
Duke,Grayson Allen missed Jumper.,#001A57,16475,missed,Grayson Allen,NA,FALSE,25,12.533333333333333,18,2014-15
Duke,Tyus Jones made Three Point Jumper. Assisted by Matt Jones.,#001A57,16475,made,Tyus Jones,Matt Jones,TRUE,11,21.93333333333333,18,2014-15
Duke,Tyus Jones made Layup.,#001A57,16475,made,Tyus Jones,NA,FALSE,21.999999999999996,5.222222222222221,18,2014-15
Duke,Quinn Cook made Layup. Assisted by Tyus Jones.,#001A57,16475,made,Quinn Cook,Tyus Jones,FALSE,23,5.222222222222221,18,2014-15
Duke,Jahlil Okafor made Layup. Assisted by Tyus Jones.,#001A57,16475,made,Jahlil Okafor,Tyus Jones,FALSE,21.999999999999996,5.222222222222221,18,2014-15
Duke,Jahlil Okafor made Layup.,#001A57,16475,made,Jahlil Okafor,NA,FALSE,21.000000000000004,4.177777777777778,18,2014-15
Duke,Quinn Cook made Layup. Assisted by Tyus Jones.,#001A57,16475,made,Quinn Cook,Tyus Jones,FALSE,21.999999999999996,5.222222222222221,18,2014-15
Duke,Jahlil Okafor made Dunk. Assisted by Tyus Jones.,#001A57,16475,made,Jahlil Okafor,Tyus Jones,FALSE,26,5.222222222222221,18,2014-15
Duke,Jahlil Okafor made Dunk. Assisted by Tyus Jones.,#001A57,16475,made,Jahlil Okafor,Tyus Jones,FALSE,23,5.222222222222221,18,2014-15
Duke,Quinn Cook made Three Point Jumper. Assisted by Tyus Jones.,#001A57,16475,made,Quinn Cook,Tyus Jones,TRUE,1.25,3.1333333333333333,18,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16475,missed,Quinn Cook,NA,TRUE,1.25,3.1333333333333333,18,2014-15
Duke,Amile Jefferson missed Layup.,#001A57,16475,missed,Amile Jefferson,NA,FALSE,23,6.266666666666667,18,2014-15
Duke,Matt Jones missed Three Point Jumper.,#001A57,16475,missed,Matt Jones,NA,TRUE,47,3.1333333333333333,18,2014-15
Duke,Tyus Jones missed Layup.,#001A57,16475,missed,Tyus Jones,NA,FALSE,23,5.222222222222221,18,2014-15
Duke,Matt Jones missed Three Point Jumper.,#001A57,16475,missed,Matt Jones,NA,TRUE,18,26.11111111111111,18,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16475,missed,Quinn Cook,NA,TRUE,41,19.84444444444444,18,2014-15
Duke,Matt Jones missed Layup.,#001A57,16475,missed,Matt Jones,NA,FALSE,21.999999999999996,5.222222222222221,18,2014-15
Duke,Grayson Allen missed Jumper.,#001A57,16475,missed,Grayson Allen,NA,FALSE,26,11.488888888888887,18,2014-15
Duke,Jahlil Okafor made Dunk.,#001A57,16475,made,Jahlil Okafor,NA,FALSE,25,6.266666666666667,18,2014-15
Duke,Justise Winslow missed Dunk.,#001A57,16475,missed,Justise Winslow,NA,FALSE,23,5.222222222222221,18,2014-15
Duke,Justise Winslow missed Layup.,#001A57,16475,missed,Justise Winslow,NA,FALSE,27,5.222222222222221,18,2014-15
Duke,Tyus Jones made Three Point Jumper. Assisted by Justise Winslow.,#001A57,16475,made,Tyus Jones,Justise Winslow,TRUE,1.25,3.1333333333333333,18,2014-15
Duke,Justise Winslow made Three Point Jumper. Assisted by Tyus Jones.,#001A57,16475,made,Justise Winslow,Tyus Jones,TRUE,1.25,7.311111111111111,18,2014-15
Duke,Tyus Jones missed Layup.,#001A57,16475,missed,Tyus Jones,NA,FALSE,29,4.177777777777778,18,2014-15
Duke,Quinn Cook made Three Point Jumper. Assisted by Tyus Jones.,#001A57,16475,made,Quinn Cook,Tyus Jones,TRUE,1.25,4.177777777777778,18,2014-15
Duke,Tyus Jones missed Layup.,#001A57,16475,missed,Tyus Jones,NA,FALSE,28,6.266666666666667,18,2014-15
Duke,Matt Jones missed Three Point Jumper.,#001A57,16475,missed,Matt Jones,NA,TRUE,47,3.1333333333333333,18,2014-15
Duke,Quinn Cook missed Layup.,#001A57,16475,missed,Quinn Cook,NA,FALSE,27,5.222222222222221,18,2014-15
Duke,Tyus Jones made Jumper.,#001A57,16475,made,Tyus Jones,NA,FALSE,24,13.577777777777776,18,2014-15
Duke,Tyus Jones missed Layup.,#001A57,16475,missed,Tyus Jones,NA,FALSE,27,6.266666666666667,18,2014-15
Florida State,Devon Bookert missed Three Point Jumper.,#782F40,16475,missed,Devon Bookert,NA,TRUE,21,63.919999999999995,18,2014-15
Florida State,Xavier Rathan-Mayes missed Jumper.,#782F40,16475,missed,Xavier Rathan-Mayes,NA,FALSE,28.999999999999996,68.09777777777778,18,2014-15
Florida State,Michael Ojo missed Layup.,#782F40,16475,missed,Michael Ojo,NA,FALSE,22,85.85333333333332,18,2014-15
Florida State,Phil Cofer made Dunk. Assisted by Kiel Turpin.,#782F40,16475,made,Phil Cofer,Kiel Turpin,FALSE,27,86.89777777777778,18,2014-15
Florida State,Phil Cofer made Dunk. Assisted by Devon Bookert.,#782F40,16475,made,Phil Cofer,Devon Bookert,FALSE,27,86.89777777777778,18,2014-15
Florida State,Kiel Turpin missed Jumper.,#782F40,16475,missed,Kiel Turpin,NA,FALSE,30,82.72,18,2014-15
Florida State,Jarquez Smith made Three Point Jumper. Assisted by Devon Bookert.,#782F40,16475,made,Jarquez Smith,Devon Bookert,TRUE,47,88.98666666666666,18,2014-15
Florida State,Jarquez Smith missed Layup.,#782F40,16475,missed,Jarquez Smith,NA,FALSE,28.000000000000004,85.85333333333332,18,2014-15
Florida State,Jarquez Smith missed Jumper.,#782F40,16475,missed,Jarquez Smith,NA,FALSE,46,91.07555555555555,18,2014-15
Florida State,Montay Brandon missed Jumper.,#782F40,16475,missed,Montay Brandon,NA,FALSE,24,81.67555555555555,18,2014-15
Florida State,Xavier Rathan-Mayes made Three Point Jumper.,#782F40,16475,made,Xavier Rathan-Mayes,NA,TRUE,32,64.96444444444444,18,2014-15
Florida State,Boris Bojanovsky missed Jumper.,#782F40,16475,missed,Boris Bojanovsky,NA,FALSE,38,78.54222222222222,18,2014-15
Florida State,Boris Bojanovsky missed Jumper.,#782F40,16475,missed,Boris Bojanovsky,NA,FALSE,25,81.67555555555555,18,2014-15
Florida State,Xavier Rathan-Mayes missed Three Point Jumper.,#782F40,16475,missed,Xavier Rathan-Mayes,NA,TRUE,47,78.54222222222222,18,2014-15
Florida State,Robbie Berwick missed Three Point Jumper.,#782F40,16475,missed,Robbie Berwick,NA,TRUE,47,88.98666666666666,18,2014-15
Florida State,Boris Bojanovsky missed Layup.,#782F40,16475,missed,Boris Bojanovsky,NA,FALSE,21,86.89777777777778,18,2014-15
Florida State,Robbie Berwick missed Three Point Jumper.,#782F40,16475,missed,Robbie Berwick,NA,TRUE,20,61.8311111111111,18,2014-15
Florida State,Robbie Berwick missed Jumper.,#782F40,16475,missed,Robbie Berwick,NA,FALSE,28.999999999999996,77.49777777777777,18,2014-15
Florida State,Robbie Berwick missed Jumper.,#782F40,16475,missed,Robbie Berwick,NA,FALSE,26,81.67555555555555,18,2014-15
Florida State,Phil Cofer missed Layup.,#782F40,16475,missed,Phil Cofer,NA,FALSE,22,86.89777777777778,18,2014-15
Florida State,Phil Cofer missed Layup.,#782F40,16475,missed,Phil Cofer,NA,FALSE,22,85.85333333333332,18,2014-15
Florida State,Devon Bookert made Three Point Jumper. Assisted by Xavier Rathan-Mayes.,#782F40,16475,made,Devon Bookert,Xavier Rathan-Mayes,TRUE,3,90.0311111111111,18,2014-15
Florida State,Xavier Rathan-Mayes missed Three Point Jumper.,#782F40,16475,missed,Xavier Rathan-Mayes,NA,TRUE,13,66.00888888888889,18,2014-15
Florida State,Jarquez Smith made Layup. Assisted by Brandon Allen.,#782F40,16475,made,Jarquez Smith,Brandon Allen,FALSE,28.000000000000004,85.85333333333332,18,2014-15
Florida State,Boris Bojanovsky made Layup. Assisted by Devon Bookert.,#782F40,16475,made,Boris Bojanovsky,Devon Bookert,FALSE,23,86.89777777777778,18,2014-15
Florida State,Devon Bookert made Three Point Jumper.,#782F40,16475,made,Devon Bookert,NA,TRUE,24,64.96444444444444,18,2014-15
Florida State,Jarquez Smith made Dunk. Assisted by Boris Bojanovsky.,#782F40,16475,made,Jarquez Smith,Boris Bojanovsky,FALSE,23,86.89777777777778,18,2014-15
Florida State,Xavier Rathan-Mayes missed Jumper.,#782F40,16475,missed,Xavier Rathan-Mayes,NA,FALSE,42,85.85333333333332,18,2014-15
Florida State,Devon Bookert missed Jumper.,#782F40,16475,missed,Devon Bookert,NA,FALSE,28.999999999999996,69.14222222222222,18,2014-15
Florida State,Phil Cofer missed Three Point Jumper.,#782F40,16475,missed,Phil Cofer,NA,TRUE,25,61.8311111111111,18,2014-15
Florida State,Devon Bookert made Three Point Jumper. Assisted by Michael Ojo.,#782F40,16475,made,Devon Bookert,Michael Ojo,TRUE,47,81.67555555555555,18,2014-15
Florida State,Kiel Turpin missed Jumper.,#782F40,16475,missed,Kiel Turpin,NA,FALSE,22,82.72,18,2014-15
Florida State,Xavier Rathan-Mayes missed Jumper.,#782F40,16475,missed,Xavier Rathan-Mayes,NA,FALSE,10,87.94222222222221,18,2014-15
Florida State,Kiel Turpin missed Jumper.,#782F40,16475,missed,Kiel Turpin,NA,FALSE,23,72.27555555555554,18,2014-15
Florida State,Brandon Allen missed Jumper.,#782F40,16475,missed,Brandon Allen,NA,FALSE,19,76.45333333333333,18,2014-15
Florida State,Devon Bookert made Jumper.,#782F40,16475,made,Devon Bookert,NA,FALSE,25,76.45333333333333,18,2014-15
Florida State,Montay Brandon made Layup.,#782F40,16475,made,Montay Brandon,NA,FALSE,28.000000000000004,85.85333333333332,18,2014-15
Florida State,Phil Cofer made Dunk. Assisted by Robbie Berwick.,#782F40,16475,made,Phil Cofer,Robbie Berwick,FALSE,24,84.80888888888889,18,2014-15
Florida State,Phil Cofer made Dunk. Assisted by Robbie Berwick.,#782F40,16475,made,Phil Cofer,Robbie Berwick,FALSE,23,85.85333333333332,18,2014-15
Florida State,Robbie Berwick missed Layup.,#782F40,16475,missed,Robbie Berwick,NA,FALSE,27,85.85333333333332,18,2014-15
Florida State,Montay Brandon made Layup.,#782F40,16475,made,Montay Brandon,NA,FALSE,24,85.85333333333332,18,2014-15
Florida State,Jarquez Smith made Layup. Assisted by Robbie Berwick.,#782F40,16475,made,Jarquez Smith,Robbie Berwick,FALSE,30,87.94222222222221,18,2014-15
Florida State,Robbie Berwick made Three Point Jumper. Assisted by Devon Bookert.,#782F40,16475,made,Robbie Berwick,Devon Bookert,TRUE,4,77.49777777777777,18,2014-15
Florida State,Robbie Berwick made Three Point Jumper. Assisted by Devon Bookert.,#782F40,16475,made,Robbie Berwick,Devon Bookert,TRUE,1.25,79.58666666666667,18,2014-15
Florida State,Montay Brandon missed Jumper.,#782F40,16475,missed,Montay Brandon,NA,FALSE,21,78.54222222222222,18,2014-15
Florida State,Jarquez Smith made Layup. Assisted by Devon Bookert.,#782F40,16475,made,Jarquez Smith,Devon Bookert,FALSE,23,86.89777777777778,18,2014-15
Florida State,Montay Brandon missed Layup.,#782F40,16475,missed,Montay Brandon,NA,FALSE,27,86.89777777777778,18,2014-15
Florida State,Robbie Berwick missed Three Point Jumper.,#782F40,16475,missed,Robbie Berwick,NA,TRUE,28.000000000000004,63.919999999999995,18,2014-15
Florida State,Devon Bookert made Layup.,#782F40,16475,made,Devon Bookert,NA,FALSE,24,85.85333333333332,18,2014-15
Florida State,Devon Bookert made Jumper.,#782F40,16475,made,Devon Bookert,NA,FALSE,16,71.2311111111111,18,2014-15
Florida State,Montay Brandon made Layup.,#782F40,16475,made,Montay Brandon,NA,FALSE,28.000000000000004,86.89777777777778,18,2014-15
Florida State,Montay Brandon made Layup.,#782F40,16475,made,Montay Brandon,NA,FALSE,28.999999999999996,86.89777777777778,18,2014-15
Florida State,Xavier Rathan-Mayes made Layup.,#782F40,16475,made,Xavier Rathan-Mayes,NA,FALSE,24,86.89777777777778,18,2014-15
Duke,Amile Jefferson missed Layup.,#001A57,16480,missed,Amile Jefferson,NA,FALSE,28,5.222222222222221,19,2014-15
Duke,Tyus Jones missed Jumper.,#001A57,16480,missed,Tyus Jones,NA,FALSE,31,9.399999999999999,19,2014-15
Duke,Amile Jefferson made Two Point Tip Shot.,#001A57,16480,made,Amile Jefferson,NA,FALSE,25,5.222222222222221,19,2014-15
Duke,Jahlil Okafor missed Jumper.,#001A57,16480,missed,Jahlil Okafor,NA,FALSE,18,6.266666666666667,19,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16480,missed,Quinn Cook,NA,TRUE,47,4.177777777777778,19,2014-15
Duke,Jahlil Okafor made Layup. Assisted by Tyus Jones.,#001A57,16480,made,Jahlil Okafor,Tyus Jones,FALSE,20,4.177777777777778,19,2014-15
Duke,Tyus Jones made Layup.,#001A57,16480,made,Tyus Jones,NA,FALSE,25,6.266666666666667,19,2014-15
Duke,Amile Jefferson missed Jumper.,#001A57,16480,missed,Amile Jefferson,NA,FALSE,25,11.488888888888887,19,2014-15
Duke,Justise Winslow missed Jumper.,#001A57,16480,missed,Justise Winslow,NA,FALSE,25,10.444444444444443,19,2014-15
Duke,Marshall Plumlee made Jumper. Assisted by Quinn Cook.,#001A57,16480,made,Marshall Plumlee,Quinn Cook,FALSE,23,9.399999999999999,19,2014-15
Duke,Jahlil Okafor missed Jumper.,#001A57,16480,missed,Jahlil Okafor,NA,FALSE,29,8.355555555555556,19,2014-15
Duke,Jahlil Okafor missed Layup.,#001A57,16480,missed,Jahlil Okafor,NA,FALSE,27,4.177777777777778,19,2014-15
Duke,Jahlil Okafor made Layup.,#001A57,16480,made,Jahlil Okafor,NA,FALSE,26,6.266666666666667,19,2014-15
Duke,Quinn Cook made Layup. Assisted by Tyus Jones.,#001A57,16480,made,Quinn Cook,Tyus Jones,FALSE,27,6.266666666666667,19,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16480,missed,Quinn Cook,NA,TRUE,3,11.488888888888887,19,2014-15
Duke,Jahlil Okafor missed Jumper.,#001A57,16480,missed,Jahlil Okafor,NA,FALSE,20,8.355555555555556,19,2014-15
Duke,Quinn Cook missed Layup.,#001A57,16480,missed,Quinn Cook,NA,FALSE,27,8.355555555555556,19,2014-15
Duke,Grayson Allen made Three Point Jumper. Assisted by Quinn Cook.,#001A57,16480,made,Grayson Allen,Quinn Cook,TRUE,40,20.888888888888886,19,2014-15
Duke,Justise Winslow made Layup. Assisted by Quinn Cook.,#001A57,16480,made,Justise Winslow,Quinn Cook,FALSE,26,6.266666666666667,19,2014-15
Duke,Justise Winslow missed Jumper.,#001A57,16480,missed,Justise Winslow,NA,FALSE,30,16.711111111111112,19,2014-15
Duke,Justise Winslow missed Jumper.,#001A57,16480,missed,Justise Winslow,NA,FALSE,28,8.355555555555556,19,2014-15
Duke,Jahlil Okafor missed Layup.,#001A57,16480,missed,Jahlil Okafor,NA,FALSE,21.999999999999996,6.266666666666667,19,2014-15
Duke,Matt Jones missed Jumper.,#001A57,16480,missed,Matt Jones,NA,FALSE,21.000000000000004,11.488888888888887,19,2014-15
Duke,Grayson Allen missed Layup.,#001A57,16480,missed,Grayson Allen,NA,FALSE,23,6.266666666666667,19,2014-15
Duke,Tyus Jones missed Jumper.,#001A57,16480,missed,Tyus Jones,NA,FALSE,21.000000000000004,11.488888888888887,19,2014-15
Duke,Jahlil Okafor made Layup.,#001A57,16480,made,Jahlil Okafor,NA,FALSE,21.999999999999996,5.222222222222221,19,2014-15
Duke,Justise Winslow made Layup. Assisted by Tyus Jones.,#001A57,16480,made,Justise Winslow,Tyus Jones,FALSE,23,5.222222222222221,19,2014-15
Duke,Tyus Jones missed Layup.,#001A57,16480,missed,Tyus Jones,NA,FALSE,29,5.222222222222221,19,2014-15
Duke,Matt Jones missed Three Point Jumper.,#001A57,16480,missed,Matt Jones,NA,TRUE,47,4.177777777777778,19,2014-15
Duke,Quinn Cook made Three Point Jumper. Assisted by Tyus Jones.,#001A57,16480,made,Quinn Cook,Tyus Jones,TRUE,47,5.222222222222221,19,2014-15
Duke,Matt Jones made Layup.,#001A57,16480,made,Matt Jones,NA,FALSE,27,4.177777777777778,19,2014-15
Duke,Justise Winslow missed Three Point Jumper.,#001A57,16480,missed,Justise Winslow,NA,TRUE,44,17.755555555555556,19,2014-15
Duke,Justise Winslow made Three Point Jumper. Assisted by Matt Jones.,#001A57,16480,made,Justise Winslow,Matt Jones,TRUE,47,5.222222222222221,19,2014-15
Duke,Matt Jones made Three Point Jumper. Assisted by Tyus Jones.,#001A57,16480,made,Matt Jones,Tyus Jones,TRUE,47,6.266666666666667,19,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16480,missed,Quinn Cook,NA,TRUE,1.25,6.266666666666667,19,2014-15
Duke,Matt Jones missed Jumper.,#001A57,16480,missed,Matt Jones,NA,FALSE,8,4.177777777777778,19,2014-15
Duke,Jahlil Okafor made Dunk. Assisted by Matt Jones.,#001A57,16480,made,Jahlil Okafor,Matt Jones,FALSE,23,5.222222222222221,19,2014-15
Duke,Jahlil Okafor made Layup. Assisted by Justise Winslow.,#001A57,16480,made,Jahlil Okafor,Justise Winslow,FALSE,24,6.266666666666667,19,2014-15
Duke,Quinn Cook made Three Point Jumper. Assisted by Tyus Jones.,#001A57,16480,made,Quinn Cook,Tyus Jones,TRUE,42,22.977777777777774,19,2014-15
Duke,Jahlil Okafor made Layup. Assisted by Quinn Cook.,#001A57,16480,made,Jahlil Okafor,Quinn Cook,FALSE,21.000000000000004,5.222222222222221,19,2014-15
Duke,Tyus Jones made Jumper.,#001A57,16480,made,Tyus Jones,NA,FALSE,31,12.533333333333333,19,2014-15
Duke,Jahlil Okafor made Dunk. Assisted by Quinn Cook.,#001A57,16480,made,Jahlil Okafor,Quinn Cook,FALSE,25,6.266666666666667,19,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16480,missed,Quinn Cook,NA,TRUE,47,3.1333333333333333,19,2014-15
Duke,Matt Jones made Three Point Jumper. Assisted by Justise Winslow.,#001A57,16480,made,Matt Jones,Justise Winslow,TRUE,7,18.799999999999997,19,2014-15
Duke,Tyus Jones made Three Point Jumper. Assisted by Grayson Allen.,#001A57,16480,made,Tyus Jones,Grayson Allen,TRUE,39,27.15555555555555,19,2014-15
Duke,Quinn Cook made Layup. Assisted by Grayson Allen.,#001A57,16480,made,Quinn Cook,Grayson Allen,FALSE,23,5.222222222222221,19,2014-15
Duke,Jahlil Okafor made Dunk. Assisted by Matt Jones.,#001A57,16480,made,Jahlil Okafor,Matt Jones,FALSE,27,5.222222222222221,19,2014-15
Duke,Quinn Cook missed Three Point Jumper.,#001A57,16480,missed,Quinn Cook,NA,TRUE,15,27.15555555555555,19,2014-15
Duke,Matt Jones missed Layup.,#001A57,16480,missed,Matt Jones,NA,FALSE,23,5.222222222222221,19,2014-15
Duke,Jahlil Okafor made Layup.,#001A57,16480,made,Jahlil Okafor,NA,FALSE,26,6.266666666666667,19,2014-15
Duke,Matt Jones missed Three Point Jumper.,#001A57,16480,missed,Matt Jones,NA,TRUE,3,4.177777777777778,19,2014-15
Duke,Justise Winslow made Two Point Tip Shot.,#001A57,16480,made,Justise Winslow,NA,FALSE,25,5.222222222222221,19,2014-15
Duke,Tyus Jones missed Jumper.,#001A57,16480,missed,Tyus Jones,NA,FALSE,34,12.533333333333333,19,2014-15
Duke,Justise Winslow missed Jumper.,#001A57,16480,missed,Justise Winslow,NA,FALSE,28,11.488888888888887,19,2014-15
Duke,Justise Winslow missed Jumper.,#001A57,16480,missed,Justise Winslow,NA,FALSE,30,9.399999999999999,19,2014-15
Duke,Tyus Jones missed Jumper.,#001A57,16480,missed,Tyus Jones,NA,FALSE,34,11.488888888888887,19,2014-15
Duke,Jahlil Okafor made Dunk. Assisted by Justise Winslow.,#001A57,16480,made,Jahlil Okafor,Justise Winslow,FALSE,23,4.177777777777778,19,2014-15
Syracuse,Tyler Roberson missed Jumper.,#F37321,16480,missed,Tyler Roberson,NA,FALSE,37,85.85333333333332,19,2014-15
Syracuse,Michael Gbinije missed Three Point Jumper.,#F37321,16480,missed,Michael Gbinije,NA,TRUE,14,64.96444444444444,19,2014-15
Syracuse,Tyler Roberson made Layup.,#F37321,16480,made,Tyler Roberson,NA,FALSE,22,86.89777777777778,19,2014-15
Syracuse,Michael Gbinije made Three Point Jumper. Assisted by Tyler Roberson.,#F37321,16480,made,Michael Gbinije,Tyler Roberson,TRUE,47,83.76444444444444,19,2014-15
Syracuse,Rakeem Christmas missed Jumper.,#F37321,16480,missed,Rakeem Christmas,NA,FALSE,22,77.49777777777777,19,2014-15
Syracuse,Rakeem Christmas missed Jumper.,#F37321,16480,missed,Rakeem Christmas,NA,FALSE,28.000000000000004,81.67555555555555,19,2014-15
Syracuse,Trevor Cooney made Three Point Jumper. Assisted by Rakeem Christmas.,#F37321,16480,made,Trevor Cooney,Rakeem Christmas,TRUE,28.000000000000004,61.8311111111111,19,2014-15
Syracuse,Trevor Cooney made Three Point Jumper. Assisted by Kaleb Joseph.,#F37321,16480,made,Trevor Cooney,Kaleb Joseph,TRUE,11,67.05333333333333,19,2014-15
Syracuse,Tyler Roberson made Dunk. Assisted by Rakeem Christmas.,#F37321,16480,made,Tyler Roberson,Rakeem Christmas,FALSE,23,85.85333333333332,19,2014-15
Syracuse,Rakeem Christmas missed Jumper.,#F37321,16480,missed,Rakeem Christmas,NA,FALSE,22,81.67555555555555,19,2014-15
Syracuse,Kaleb Joseph missed Jumper.,#F37321,16480,missed,Kaleb Joseph,NA,FALSE,30,81.67555555555555,19,2014-15
Syracuse,Tyler Roberson missed Layup.,#F37321,16480,missed,Tyler Roberson,NA,FALSE,23,84.80888888888889,19,2014-15
Syracuse,Michael Gbinije made Layup.,#F37321,16480,made,Michael Gbinije,NA,FALSE,23,85.85333333333332,19,2014-15
Syracuse,Trevor Cooney made Layup.,#F37321,16480,made,Trevor Cooney,NA,FALSE,23,85.85333333333332,19,2014-15
Syracuse,Trevor Cooney missed Three Point Jumper.,#F37321,16480,missed,Trevor Cooney,NA,TRUE,25,62.87555555555555,19,2014-15
Syracuse,Rakeem Christmas missed Jumper.,#F37321,16480,missed,Rakeem Christmas,NA,FALSE,18,82.72,19,2014-15
Syracuse,Michael Gbinije missed Jumper.,#F37321,16480,missed,Michael Gbinije,NA,FALSE,15,69.14222222222222,19,2014-15
Syracuse,Michael Gbinije made Three Point Jumper. Assisted by Rakeem Christmas.,#F37321,16480,made,Michael Gbinije,Rakeem Christmas,TRUE,3,81.67555555555555,19,2014-15
Syracuse,Michael Gbinije made Three Point Jumper.,#F37321,16480,made,Michael Gbinije,NA,TRUE,8,71.2311111111111,19,2014-15
Syracuse,Rakeem Christmas missed Jumper.,#F37321,16480,missed,Rakeem Christmas,NA,FALSE,25,82.72,19,2014-15
Syracuse,Michael Gbinije made Three Point Jumper. Assisted by Kaleb Joseph.,#F37321,16480,made,Michael Gbinije,Kaleb Joseph,TRUE,32,61.8311111111111,19,2014-15
Syracuse,Trevor Cooney missed Three Point Jumper.,#F37321,16480,missed,Trevor Cooney,NA,TRUE,16,62.87555555555555,19,2014-15
Syracuse,Tyler Roberson made Jumper. Assisted by Michael Gbinije.,#F37321,16480,made,Tyler Roberson,Michael Gbinije,FALSE,31,83.76444444444444,19,2014-15
Syracuse,Trevor Cooney missed Layup.,#F37321,16480,missed,Trevor Cooney,NA,FALSE,23,84.80888888888889,19,2014-15
Syracuse,Tyler Roberson made Layup. Assisted by Kaleb Joseph.,#F37321,16480,made,Tyler Roberson,Kaleb Joseph,FALSE,28.000000000000004,86.89777777777778,19,2014-15
