shooterID,distance_ten_seconds,distance_total_game,velocity,distance_closest_def,angle_closest_def,distance_second_def,angle_second_def,distance_closest_team,angle_closest_team,shot_distance,shot_angle,offense_hull,defense_hull,catch_and_shoot,result
player_842297,110.0492952,1925.318481,19.34449422,1.47136274,0.895361909,9.917666973,2.663536422,7.334411979,2.036757901,2.36849866,0.709934634,307.51095,261.6224736,0,0
player_601143,28.98182259,7364.558003,2.676757715,3.883363843,0.109176004,15.9211181,0.66808955,17.72416253,0.98989189,25.7564553,-1.497510653,595.9639502,227.1067939,1,0
player_786843,89.80289296,6172.212628,8.135471738,2.813597819,2.068434797,5.955463641,0.608182288,9.259750556,0.469411256,2.855718922,-0.465556598,926.2266781,463.0730206,1,1
player_786843,70.22409979,8616.811474,15.08681904,2.29639697,1.238516875,6.923272515,1.218614863,12.3411834,0.372930357,5.519469024,-0.303699367,321.6783218,171.2308051,0,1
player_786843,92.08449913,6652.800494,11.09865438,1.62519321,0.281733304,8.441314068,1.673450372,8.398888547,1.406311663,4.780430994,-0.220526984,322.9028604,90.56632804,0,0
player_601143,97.86687409,10170.68437,3.399647404,5.910258197,0.844502533,18.00376286,0.115238115,17.89582905,1.799793457,22.11676351,-0.382953181,1012.460041,184.7309086,1,1
player_696289,23.54690558,597.5269479,4.656081146,3.703753522,0.026366152,3.708014945,0.953349093,9.988320328,1.852616745,1.456189823,0.249612238,389.7723195,142.8354332,1,1
player_842297,64.09737157,5752.501565,7.227138714,3.77144731,1.126894769,7.938073712,0.047957755,12.69198444,0.717807276,18.64992233,-1.211114112,357.6397368,111.7998733,0,0
player_842297,59.61773422,1637.098983,6.739843245,12.19000136,0.427682424,16.98993002,1.277094423,11.30523736,0.001278759,22.48563978,0.789416477,382.0033203,64.85809792,1,0
player_842297,31.58073942,1915.133437,2.036260317,4.597243828,0.701814055,17.27401347,0.042932654,16.21126212,0.070406901,21.6650211,-1.109278994,317.3997799,126.2543648,1,0
player_842297,37.84055218,1246.183191,3.569864619,7.076811472,0.107813614,15.60875755,0.548245571,16.15030038,0.756636542,22.45590987,0.032046493,364.7922423,134.6572222,1,0
player_842296,51.04625443,343.8867382,1.786534943,3.500097273,0.607594993,12.4056878,0.451187785,14.50527972,0.24859518,21.6338228,-0.01677221,398.5821293,168.8739655,1,0
player_696290,87.85066459,6479.174344,9.582199868,3.920262161,2.290142261,7.876613201,2.688065627,12.66056098,2.279551754,1.671167564,-0.383204304,535.7361734,531.1034142,0,1
player_786843,37.54818146,8660.040072,1.684011094,5.494311497,0.023338423,15.38712065,0.494021501,14.74320598,0.025189513,23.5313207,-1.092284522,210.2623055,194.9180813,1,0
player_842297,98.85193138,4230.99317,20.3426881,2.885640546,2.654496488,24.35856418,2.462925887,13.17615299,1.592575693,3.252165936,0.836853084,504.7314386,841.3141533,0,1
player_696289,52.813827,4534.159073,1.691295914,2.660297718,1.889949169,4.279627939,0.545589509,4.506623802,2.783802607,1.779169601,1.354675068,308.2612224,138.6011205,0,1
player_786843,41.68226049,8148.626316,3.583777471,4.687189975,0.614730741,18.51511244,0.005732601,15.7860303,0.010466691,20.92261183,0.323286003,416.5604651,172.4567924,1,1
player_601143,55.53575183,13084.75729,13.36742988,0,0,4.380059056,2.3541709,8.995445289,1.980125987,3.078292514,-0.557327301,175.2014236,97.21746299,0,1
player_842297,50.16202108,3324.794469,0.417371866,6.264305211,0.111814465,10.0947218,0.323307558,22.29777535,1.101535552,21.31797435,0.166297575,375.5208956,202.2788499,1,0
player_696290,116.1904212,9057.624682,20.06805671,0.0583226,2.530339246,5.068326329,1.898866747,15.85217353,1.922159157,3.420770804,1.19154664,833.1524309,74.40183249,0,0
player_842297,52.17298563,6999.301646,0.651339541,8.499755854,0.103371744,11.84011752,0.875524735,13.98502475,1.310746149,21.83769158,0.033838788,419.4512485,92.36777045,1,1
player_696290,55.92480233,1779.501619,2.857164754,5.548073082,0.769365877,7.022612131,0.233456583,19.95257898,1.143097481,22.19350739,-0.014420032,568.2952011,132.2482373,1,1
player_842297,75.52443487,219.0574633,9.324953713,1.653446069,0.433808265,3.560065157,0.129478467,3.982166584,0.049365449,8.453912326,-1.252695866,84.04991239,49.23603259,0,1
player_786843,51.55023354,6737.72896,1.006309437,14.66216028,1.079406865,15.32244885,0.335014923,17.38533155,1.418686097,22.630882,-0.094760692,360.742514,154.1962647,1,0
player_601143,78.78682301,9611.251745,12.51543926,1.875481197,1.482398019,4.389493505,1.041946474,6.719828061,0.491487986,1.480451926,-0.182448362,733.7087096,167.0507771,0,1
player_696290,55.25313457,2096.486606,11.92024649,2.134590197,0.52968792,2.212346877,1.290059112,8.701817649,0.291510554,6.158445315,0.458791628,404.3874825,87.01455277,0,0
player_601143,84.70890379,8306.208734,9.367786349,4.667115728,1.448210152,6.769772223,0.389207125,10.21030983,0.534679742,10.91258981,-0.637419472,373.5663286,73.41188569,0,1
player_792415,21.91021739,860.8439445,9.942675976,10.13984568,0.188460783,17.83465312,1.204619412,18.44117133,0.458706134,21.12052326,-0.87054154,591.3499609,227.0870554,1,1
player_601143,64.12212351,8998.784143,1.005191937,3.877872689,0.510620145,10.50320326,0.76951018,14.46847011,0.509130511,20.95807377,-0.03250919,141.2699054,117.4344904,1,0
player_696289,33.46234755,2156.490003,2.873428363,3.704716616,0.57264403,3.826617512,1.409587495,21.97961595,2.260803143,1.616860101,-1.515289931,505.7483695,118.9390545,0,1
player_786843,38.28078008,5254.669869,1.6215157,4.182692741,0.492442599,17.38455461,0.132968286,16.64902288,0.226601351,21.78574741,0.016671304,370.9285006,234.0683217,1,0
player_696290,52.79707296,7153.867773,4.33800432,3.483582789,0.807518117,7.95146134,0.232865587,15.65730602,1.408803866,16.39085675,-0.088285752,557.8647264,132.0651131,0,1
player_842296,90.47177573,436.49273,3.706046985,4.680750664,0.222571773,16.52715175,0.009572897,11.62209433,0.223856478,24.48866206,0.908507051,667.3312423,267.9055425,1,0
player_696290,52.67454778,7342.994367,1.667236059,6.141924154,0.304641795,16.47803693,0.119920823,13.62724931,0.012608978,22.32641098,0.036254251,623.7654874,170.9507747,1,0
player_842297,23.9236253,1378.412641,3.201604521,4.142608325,0.457350111,20.79434163,0.135558293,19.94863955,0.189148002,22.44883256,-0.02123789,563.9268497,263.4412586,1,1
player_601143,86.61318959,11013.00489,1.044635236,2.93341566,0.243032513,16.8880244,0.24055634,8.618165925,0.15912135,20.38375764,-0.013609295,1091.92088,233.4767729,1,0
player_786843,58.86247654,6590.527718,2.478977709,4.884185088,0.237806972,15.04331439,0.209172047,13.82744073,0.198179202,21.88535503,0.239250407,422.4591016,190.4226012,0,0
player_842297,57.59560313,2579.571266,16.83065367,1.992700495,2.130120726,4.041159777,0.003837655,6.075358155,0.61072407,3.806390099,-0.378580826,367.9729293,144.9110994,0,0
player_696290,101.0608158,10476.88564,17.67757565,4.914253474,2.147066532,5.159899769,1.431344659,9.522179426,1.257254865,3.050088742,1.383682278,410.1958807,38.40430689,0,1
player_842297,32.15794201,3418.303202,3.786613949,6.516995126,0.798305287,9.328981672,0.064820318,14.76471495,1.290720861,22.45917801,0.81569301,317.1297715,156.2242765,1,1
player_842297,39.58417938,4636.996498,8.445321548,4.88899006,0.003719945,5.497272514,0.317165308,16.17773076,0.732064317,24.27053448,-1.51505588,573.2141905,157.8753239,0,0
player_601143,4.630001202,13578.13086,2.334449634,4.221034939,0.418004998,14.74956616,0.8652559,20.22219217,1.342942027,21.57525273,0.075265991,564.8100916,209.083838,1,0
player_786843,74.34095822,8902.474399,11.51587173,4.589681473,0.548097082,5.81255907,1.898830134,4.453429303,1.57660021,5.782309916,1.414659094,40.69291634,100.3506436,0,0
player_842296,16.03074757,3832.68861,1.534961148,8.426617837,0.315633653,11.82310666,0.920029368,13.88867305,0.258496622,21.80228144,-0.130286796,387.428937,128.8317039,1,0
player_792415,14.07063009,341.08845,2.716387623,2.820805874,0.34351969,12.98068218,1.344055617,16.54952516,1.679293383,21.6305829,0.13677233,479.8216805,245.7511366,1,0
player_696290,97.09549359,7493.975646,12.0998407,2.754580737,0.088374808,3.119268277,3.066729055,5.628299367,0.20166131,7.12673668,-0.3108042,351.7368413,112.9272485,0,0
player_842297,15.60123535,6984.937282,1.664841217,4.383754269,0.456799603,9.282600174,0.056633398,7.493755086,0.78884586,25.43254916,0.685509489,595.5429281,223.2338997,1,0
player_696290,48.71801947,9902.892945,9.340313301,1.985827552,0.498492786,2.710238245,0.873384867,10.91706886,1.652088087,6.775739117,0.419964691,431.6251482,120.6516122,0,0
player_696290,78.75024664,7464.006813,4.700472925,9.153277146,1.721859572,13.5081193,0.66841775,12.25126563,1.006059736,24.3811267,-0.751833974,443.8974005,186.7958086,1,0
player_696290,68.19914406,5342.210173,8.077756897,3.23177979,0.043620594,6.691538647,2.769537882,12.50046884,0.669419044,8.857793394,-1.269152942,478.2986552,199.5915575,0,0
player_601143,71.20090859,7918.017656,7.246138216,3.463577658,0.911800716,5.483203537,0.018272645,9.188184259,1.937705909,22.56920038,0.791970119,189.131379,160.3872087,1,0
player_842297,40.69058121,8445.488587,3.189382877,7.503773624,0.758896084,16.52610184,0.253375223,16.05294065,0.375798356,21.61581393,-0.009145284,412.0024515,78.25971452,1,1
player_842296,48.10654523,3419.932121,1.472354765,4.773027869,0.448723944,13.36000695,0.26503947,14.40069158,1.305446117,22.437317,0.756099737,570.5992223,172.9542134,1,1
player_601143,92.41324285,12225.5856,19.30355844,2.891204131,0.877691024,9.276404509,2.278941095,8.833862346,2.510356284,3.956070349,1.4139357,524.7992127,523.0538124,0,1
player_601143,13.58376402,9725.976833,1.674750155,4.073368053,0.599490301,14.93600583,0.527131382,17.7797375,0.475957382,21.699147,0.072457937,459.6856374,106.3190396,1,1
player_696289,31.59711566,4079.251261,8.68707563,0.870396258,1.440845344,3.510569319,2.671789759,4.47866547,0.364210012,2.131144702,-0.208974259,196.7618527,123.4454764,0,1
player_696289,53.69379773,1786.06449,0.443355458,2.473031983,3.136212242,3.142610076,0.144433363,2.827114199,1.18855645,1.480365873,0.06035957,354.7711631,64.30820754,0,1
player_786843,30.52267448,5821.103298,1.831457185,4.92817089,0.219675294,11.18673478,0.137036969,12.52987934,0.337091129,23.18958402,-0.81657227,463.6466544,139.8934226,1,0
player_696290,95.93716718,10272.87956,10.63139891,2.296855498,2.687336102,4.504589391,0.777058442,8.006098435,0.474325796,3.261517087,0.950301266,409.4701043,141.0020006,0,1
player_842297,49.53183467,6394.617127,13.59757957,4.864590916,0.890034475,5.496408004,2.404314135,8.618577525,1.858361785,3.198750458,-0.008678498,235.0640573,65.64054856,1,1
player_696289,46.17097501,3784.751958,5.214131619,3.217436242,0.533728331,6.038753792,2.436846491,7.734942767,2.920224658,5.64947163,-1.198854533,391.2320342,124.9232861,0,1
player_601143,41.9119418,10615.83886,2.435245231,2.674111062,0.010390488,7.453924841,0.742212148,5.80145505,1.054091269,21.84447869,0.087953859,264.7496838,148.79251,1,0
player_601143,49.57296102,6870.966548,4.080068846,5.120383011,1.292571707,10.66468908,0.26048644,10.3337555,1.154374299,22.58335014,-1.195565554,532.431261,200.9436704,1,0
player_842297,82.86203379,1367.900493,2.367084152,13.83722655,0.206334127,15.06058424,1.196329886,12.92454612,1.512614515,21.52044343,-0.093541494,450.7818305,154.8479109,1,0
player_696290,35.76753455,5883.831212,4.457595082,7.007685899,0.068114634,8.039289484,0.265143012,12.67099324,0.377209326,22.41448294,0.918054722,436.1673451,100.0967851,0,0
player_696290,52.7694465,1645.883995,5.066888088,2.71068511,0.548002002,11.3935749,0.121390965,10.23511874,0.464222122,17.48237787,0.728702188,394.0797152,109.3071686,0,0
player_786843,56.06528359,7618.291572,3.084078277,6.670088701,0.410735923,12.82841647,0.364834813,16.70809384,0.052413618,22.09372081,0.334746279,416.0906247,31.46216671,1,1
player_696289,32.34621359,1883.567075,3.471410079,3.224860345,1.645980475,6.682153789,0.06765375,10.57360713,0.979203882,2.539081628,-0.175138076,372.8803852,106.5301581,0,0
player_696290,56.57668511,2543.198839,5.208923499,5.1526614,0.302332215,10.59339511,0.960409951,11.8961533,1.51069548,22.50301357,-0.748863278,218.4387097,146.7455016,0,0
player_696290,73.1701351,9834.964885,3.308514391,6.033377905,0.388797979,16.97283321,0.073565992,14.25580812,0.081617268,23.12161575,-0.774985699,295.0118333,140.1880161,1,0
player_842296,32.72895901,3374.546851,0.95930657,8.414071807,0.010745475,15.11372651,0.686152712,18.52626757,0.771845253,23.32235305,0.98926327,411.121174,200.4333137,1,0
player_842297,61.13439579,808.3473504,5.636038777,4.388014034,0.043620573,14.20434075,0.163459257,12.71895965,0.298751642,21.67296654,0.108125182,252.7499999,112.7150438,1,0
player_786843,21.42715069,5639.216561,2.127228555,6.115716397,0.000860002,15.33262422,0.262135667,14.26554985,0.381739424,23.18743825,1.506101115,436.133801,166.0017337,1,0
player_696290,28.75837257,1091.811621,2.214446891,10.73691157,0.15527015,12.30815075,0.599392782,13.94717838,0.16320336,22.14347284,0.004280281,290.1906377,161.4713583,1,1
player_696290,73.93583822,1324.8861,8.583467174,3.006108975,0.049315152,4.980825849,2.676071638,9.631055098,0.483681252,2.282136508,-0.584876824,392.6164719,95.00621102,0,1
player_786843,106.0110693,8748.088474,6.199995265,1.529986741,1.053494436,6.957455968,0.358026451,8.796398074,0.415685608,4.912740398,0.202750442,480.4800889,103.5052553,0,0
player_696289,23.47245956,5675.964931,1.512475112,16.01283229,0.105867005,16.9628648,0.132226074,21.30431334,1.107847356,22.84062724,0.98603526,566.8464068,117.4117996,1,1
player_696290,28.4005326,6968.551691,3.080318709,4.487697217,0.567578378,14.21193302,0.141707806,18.05696976,0.074662056,22.50746237,0.694057972,524.4850438,251.6411074,1,0
player_696290,38.38699348,5198.111866,2.082397164,5.671557673,0.121131369,8.623630746,0.637912313,14.16113745,1.067914695,23.76070726,-0.55215538,364.9182444,132.4898189,1,1
player_842296,50.13612079,2260.451989,2.126682976,6.080216564,0.137767899,15.85488105,0.040126047,16.62297851,0.046259947,21.67254835,-0.60406045,464.0128534,131.120722,1,1
player_696290,51.48344186,5055.523326,3.936084215,5.361977589,0.187393564,15.7513546,0.720290451,19.82780427,0.833746274,23.71379829,-1.361011303,627.3171923,220.7669916,1,1
player_696290,26.12377262,2463.588004,0.709544748,4.009988464,0.104164036,9.971607813,0.149560525,8.359630294,0.866203145,23.80045386,0.517966139,402.0150847,172.6446105,1,0
player_842296,83.36568816,5604.71519,2.698838502,8.978069088,0.07377948,12.23529937,0.660209157,11.0513427,0.102216206,22.60103516,1.261528966,246.525821,97.40193946,1,0
player_696289,20.49192846,3543.401396,0.257978853,0.999738205,1.337452767,2.415240608,1.041406573,16.68418424,1.71388398,1.193401443,-0.378460213,476.9173756,104.1458348,0,0
player_696289,16.9738294,2882.656143,5.514120749,1.581962089,0.07257745,5.41673672,0.047093785,4.678037032,2.821880459,6.695507104,1.07772813,307.9519821,65.95220643,0,0
player_601143,57.70605936,14508.54248,4.000178765,1.339365743,1.586827631,5.991762692,1.22399219,16.40893248,0.426086846,21.00811924,-0.535897101,652.5901446,110.84057,0,0
player_786843,85.01415947,7950.816797,3.397719122,4.983015318,3.134046534,13.43430492,1.273001951,13.43430492,1.273001951,22.31828518,-0.785714992,659.4207479,367.782563,1,1
player_696290,99.75107447,5731.562747,14.53522729,2.240124266,2.795662257,7.910786105,2.283467322,13.4357869,0.969413611,2.156728079,0.368724114,1030.049077,149.1216251,1,1
player_696290,96.66634085,6294.15964,13.87410723,3.62848834,2.544373752,5.517985252,0.933423735,11.67605227,0.345524896,5.837369058,0.2546655,341.27639,94.6673018,0,1
player_601143,94.2682999,10097.76126,5.221724739,3.283448999,0.366976887,15.14007483,1.343506744,9.69789462,0.108707974,20.9532593,-0.14390054,230.0020188,198.8811,1,1
player_601143,53.24846601,13969.63715,1.849322383,4.912862009,0.217209258,6.377934835,3.013008972,9.019806881,0.613379281,4.953776751,-0.503650219,477.9023528,181.6299621,1,1
player_786843,43.43890655,5390.920837,9.571933537,1.310670374,0.107697442,6.132821941,1.1131734,7.963559399,0.030738766,7.326526535,1.006650696,475.0619764,110.9967957,0,0
player_601143,89.2101558,8557.313175,4.758289894,4.929052419,0.021984516,17.74620481,0.158914741,19.9721867,1.188981828,21.50163767,-0.058033733,315.6476023,246.6358565,1,0
player_696290,54.04307842,5862.831968,0.928999282,4.242210376,0.12977304,18.43922788,0.673864556,18.1847132,0.065389052,22.76835498,-0.16596871,485.1045156,182.7712935,1,0
player_842297,100.9829073,954.7206031,9.530876434,3.026266069,1.183074164,5.840295424,0.047255577,11.86347071,1.265831078,0.55790206,-1.362042772,403.3466894,144.0689882,1,1
player_696289,36.37486227,5036.284183,1.891508275,2.409025866,3.012218493,4.45887869,1.575080839,13.26380008,1.844320129,0.858934186,-0.212079667,398.7789809,79.31024228,1,1
player_696289,57.90569677,4075.06752,2.829089179,5.620494283,1.298730361,6.556063235,0.59006142,6.469125005,0.361855056,0.696176535,-0.329922333,333.5399906,88.04283794,1,1
player_696290,105.7635305,2619.655727,1.793506349,4.813060904,0.828121981,9.675560262,0.12731271,5.650946393,0.43164436,21.21002144,-1.42113563,493.0791616,187.0754204,1,0
player_696290,91.53920083,1251.472728,13.00949154,0.455321849,1.8731664,3.063285675,1.790726688,8.654212314,0.89093121,3.008435137,-0.181128945,523.096904,150.5780039,0,1
player_696290,39.68585966,2983.039383,10.20191936,8.146255144,0.063400768,10.77948228,0.082047909,6.759646028,0.211464625,22.77158368,0.45875647,370.1006738,100.0879865,0,0
player_786843,33.34575048,7831.887993,0.738464238,7.812072725,0.284835996,21.00882329,0.693671113,18.55080129,1.324526325,21.63332438,0.056634146,535.4060651,189.1484143,1,0
player_601143,63.68365104,9410.976834,8.793788944,4.441544301,1.876644843,4.484015555,0.147345284,4.740247921,1.308334894,10.31602581,-1.564635,602.4545316,111.5199175,0,1
player_696289,82.73051351,3249.112036,10.38201027,1.624795709,0.248240302,4.133698334,3.021717766,9.569146902,0.187246807,5.993275012,-0.526069072,447.1611215,145.2440898,0,1
player_842297,53.38281077,9234.915494,13.86831285,1.419794031,0.855670899,4.709076857,0.052258902,10.12331249,0.743342468,5.790532647,-0.334036739,226.00009,69.44756224,0,1
player_842297,101.9383904,469.9743436,13.04275454,3.956990431,2.529542406,6.132335169,0.054100455,5.987270838,0.380546125,6.25683285,-1.066682239,366.6287926,130.5517735,0,1
player_786843,95.94199306,5042.134801,15.57866577,7.33340695,1.79538003,8.042999373,1.783528086,9.50958927,1.821273455,1.20577261,-0.709493438,688.0523351,405.3015232,0,1
player_786843,31.61034809,6654.886554,1.323796744,5.883573585,0.151735603,19.23142109,1.029684721,17.80516887,1.411017043,21.9742395,-0.014529797,543.1116026,255.0040955,1,1
player_696289,35.31537681,4907.561587,7.066184566,4.252961146,1.283491494,6.721603578,1.053333142,8.912183814,1.063348372,3.919388167,-0.226897909,133.2424053,84.84724074,1,1
