,shooter,game,x,y,value,NN_probability,SVM_probability
846,601140,20150103,3.28556,2.7978,3,0.397488922,0.385747224
847,601140,20150103,15.15351,9.15518,2,0.544524908,0.489708426
848,601140,20150103,27.57454,25.58748,2,0.438385189,0.387251987
849,601140,20150103,4.52655,13.14073,3,0.437461674,0.437328948
850,601140,20150103,3.83491,5.48194,3,0.240765989,0.431633907
851,601140,20150103,3.38433,4.24156,3,0.40697971,0.514000598
852,601140,20150113,25.58313,65.63052,3,0.389975488,0.374148201
853,601140,20150113,46.57459,86.59336,3,0.263630807,0.38630203
854,601140,20150113,17.55444,84.80715,2,0.557727098,0.46416966
855,601140,20150113,25.3874,89.44673,2,0.552495837,0.615280799
856,601140,20150113,34.17282,84.91519,2,0.560038984,0.472500433
857,601140,20150113,3.76157,4.35987,3,0.29938212,0.385651557
858,601140,20150113,10.31692,24.59023,3,0.220541447,0.368150381
859,601140,20150113,24.2462,7.25477,2,0.510870516,0.600747057
860,601140,20150113,24.43286,26.43103,3,0.436918169,0.423550374
861,601140,20150113,5.93196,19.933,3,0.311944395,0.41779644
862,601140,20150113,5.03513,11.72652,3,0.579955399,0.547147212
863,601140,20150113,18.46747,7.06253,2,0.509279072,0.539036068
864,601140,20150113,23.19422,6.63974,2,0.97133261,0.663199599
865,601140,20150119,45.66492,80.29385,3,0.350203633,0.435452498
866,601140,20150119,46.18889,77.85149,3,0.459224463,0.460740761
867,601140,20150119,24.86553,76.84785,2,0.551146269,0.656432301
868,601140,20150119,13.65185,69.07867,3,0.276103586,0.394338574
869,601140,20150119,46.12129,83.37486,3,0.495054334,0.423873887
870,601140,20150119,16.33986,63.00182,3,0.271581858,0.435050946
871,601140,20150119,46.6755,3.25447,3,0.212866828,0.403984934
872,601140,20150119,47.42238,10.74475,3,0.543614388,0.580519439
873,601140,20150119,46.10075,3.61985,3,0.219887823,0.482092683
874,601140,20150119,22.19145,7.61515,2,0.554272473,0.560398515
875,601140,20150204,6.26484,74.97527,3,0.392448395,0.386490363
876,601140,20150204,25.36532,68.24728,2,0.19028914,0.487210111
877,601140,20150204,45.82306,83.44257,3,0.422100246,0.420707076
878,601140,20150204,27.44051,88.09232,2,0.412954569,0.372936659
879,601140,20150204,46.24139,15.41863,3,0.555651605,0.385104557
880,601140,20150204,28.10644,7.42216,2,0.915344894,0.60016889
881,601140,20150204,45.77219,3.02892,3,0.572104394,0.50677891
882,601140,20150204,27.97996,28.44285,3,0.435512394,0.394783364
883,601140,20150204,24.62129,4.55257,2,0.684943199,0.689639777
884,601140,20150204,6.36868,23.17191,3,0.197000235,0.393356733
885,601140,20150204,26.85013,6.01658,2,0.95172447,0.652207876
886,601140,20150204,25.15354,7.53703,2,0.832797468,0.655345637
887,601140,20150204,22.15606,9.75384,2,0.504485011,0.655629711
888,601140,20150204,16.57084,24.36884,3,0.487158746,0.403505153
889,601140,20150207,4.09313,91.50149,3,0.415626943,0.468054141
890,601140,20150207,46.52021,87.79683,3,0.513850331,0.438897416
891,601140,20150207,30.76801,79.73404,2,0.382225186,0.45087713
892,601140,20150207,20.11549,5.90995,2,0.882366419,0.601752715
893,601140,20150207,46.6964,13.09876,3,0.423469663,0.386649704
894,601140,20150207,23.85219,7.15222,2,0.206748113,0.596177141
895,601140,20150207,17.87655,10.73735,2,0.461761117,0.423421556
896,601140,20150207,19.54361,10.18085,2,0.669360697,0.681939496
897,601140,20150218,46.03693,90.26483,3,0.404760122,0.661432578
898,601140,20150218,39.74212,70.09858,3,0.202434406,0.386378634
899,601140,20150218,43.37536,77.82174,3,0.622850955,0.665701678
900,601140,20150218,43.10193,74.09823,3,0.599932611,0.45312093
901,601140,20150218,46.34445,89.47827,3,0.460868031,0.382133292
902,601140,20150218,32.57334,89.00696,2,0.822835088,0.560131064
903,601140,20150218,33.61496,67.13472,3,0.19935286,0.407676479
904,601140,20150218,3.32292,89.62694,3,0.478989214,0.485215376
905,601140,20150218,26.68038,86.76369,2,0.450874656,0.525807643
906,601140,20150218,16.68352,9.68774,2,0.554211676,0.562640547
907,601140,20150218,6.3515,19.52693,3,0.20169057,0.461546209
908,601140,20150218,26.1753,11.13516,2,0.552790821,0.58864456
909,601140,20150218,2.93544,4.42903,3,0.9988783,0.581556573
910,601140,20150218,21.30253,6.28688,2,0.59707725,0.453360709
911,601140,20150218,19.60472,6.44844,2,0.810323179,0.661723173
912,601140,20150221,27.02377,77.02238,2,0.555187821,0.376265875
913,601140,20150221,33.38483,75.22407,2,0.555075407,0.529570067
914,601140,20150221,32.17825,87.85337,2,0.860578895,0.743439552
915,601140,20150221,40.27668,67.99752,3,0.251878887,0.388608884
916,601140,20150221,29.28411,87.85129,2,0.584406674,0.64374244
917,601140,20150221,22.15375,77.59357,2,0.551647484,0.512843041
918,601140,20150221,24.79318,85.42366,2,0.893595278,0.723548509
919,601140,20150221,23.07386,80.94801,2,0.4785707,0.478449279
920,601140,20150221,46.61161,87.45147,3,0.301862746,0.363403307
921,601140,20150221,32.32075,90.5168,2,0.927770853,0.645238501
922,601140,20150221,3.24683,12.80064,3,0.682610691,0.465810849
923,601140,20150221,4.16456,3.22724,3,0.237888828,0.407624329
924,601140,20150221,43.38629,15.4806,3,0.758412659,0.469840684
925,601140,20150221,46.40018,4.86016,3,0.425899595,0.420115753
926,601140,20150221,25.88993,8.55889,2,0.741357088,0.678720138
927,601140,20150221,25.61801,9.1575,2,0.988054335,0.675450446
928,601140,20150221,46.48612,7.17779,3,0.621226311,0.54327782
929,601140,20150221,20.66135,7.64082,2,0.429493159,0.648550099
930,601140,20150228,26.97683,88.86298,2,0.998005569,0.599558312
931,601140,20150228,27.09249,77.75066,2,0.506273866,0.477262341
932,601140,20150228,44.86665,77.06789,3,0.250341326,0.394125381
933,601140,20150228,47.19869,91.02322,3,0.358467966,0.513304427
934,601140,20150228,46.31495,91.68329,3,0.370856196,0.446425308
935,601140,20150228,29.19424,26.19528,3,0.122693419,0.407152096
936,601140,20150228,36.90745,26.6041,3,0.416120529,0.355658646
937,601140,20150228,4.02983,3.38312,3,0.079149589,0.386226249
938,601140,20150228,24.93644,15.56583,2,0.553617597,0.539858284
939,601140,20150228,26.45588,4.98139,2,0.787297308,0.652682231
940,601140,20150228,3.35779,3.6791,3,0.380570173,0.371237685
941,601140,20150228,3.03504,5.25423,3,0.567369282,0.39368043
942,601140,20150228,27.78858,5.69774,2,0.987252653,0.718844651
943,601140,20150228,33.0934,13.09251,2,0.091099061,0.483453176
944,601140,20150304,3.5834,89.53866,3,0.536720753,0.447939551
945,601140,20150304,22.38388,78.47672,2,0.147439703,0.478595517
946,601140,20150304,45.33555,88.76659,2,0.348903656,0.5
947,601140,20150304,25.02079,85.48451,2,0.086939514,0.377643941
948,601140,20150304,3.25624,89.35283,3,0.319226146,0.568088156
949,601140,20150304,3.73863,90.93685,3,0.787899315,0.538942704
950,601140,20150304,4.04343,91.01856,3,0.382635593,0.478470471
951,601140,20150304,15.28301,82.78132,2,0.552299976,0.579156898
952,601140,20150304,29.57331,6.2329,2,0.549733877,0.683804084
953,601140,20150304,3.60973,6.74834,3,0.589590609,0.468508095
954,601140,20150304,4.48526,13.51418,3,0.762234449,0.578184483
955,601140,20150304,24.01522,2.42498,2,0.400458068,0.540881329
956,601140,20150312,26.54374,2.27466,2,0.847826719,0.5
957,601140,20150312,2.47972,4.29802,3,0.775466859,0.521084072
958,601140,20150312,18.65726,13.49472,2,0.107959338,0.341734016
959,601140,20150312,45.89277,5.05312,3,0.546659768,0.554302172
960,601140,20150312,22.12128,87.75096,2,0.768834174,0.618743651
961,601140,20150312,26.36175,68.62074,2,0.550561011,0.419166101
962,601140,20150312,33.76973,82.25566,2,0.376687914,0.461590443
963,601140,20150313,19.53058,7.87531,2,0.55287981,0.380869968
964,601140,20150313,34.98688,5.91476,2,0.697788715,0.543090268
965,601140,20150313,30.30939,6.77868,2,0.252598822,0.455011664
966,601140,20150313,22.33946,18.21706,2,0.721064925,0.531884986
967,601140,20150313,3.32155,3.58778,3,0.208420828,0.47600273
968,601140,20150313,23.11411,30.93732,3,0.304562837,0.406159608
969,601140,20150313,9.14639,72.68663,3,0.026247317,0.387791366
970,601140,20150313,42.03055,76.52611,3,0.034432121,0.389907665
971,601140,20150313,46.76004,90.66883,3,0.292373687,0.385640095
972,601140,20150313,4.61813,89.0274,2,0.68864125,0.5
973,601140,20150313,46.51417,90.37235,3,0.338674158,0.386968689
974,601140,20150313,43.06301,78.02299,3,0.41918543,0.542434449
975,601140,20150320,43.5157,76.8025,3,0.544391215,0.430729901
976,601140,20150320,46.69928,90.74896,3,0.334090501,0.447827741
977,601140,20150320,4.99025,73.82238,3,0.53497988,0.5
978,601140,20150320,41.52985,75.7375,3,0.274590969,0.361445542
979,601140,20150320,27.75352,88.42354,2,0.595193744,0.684979063
980,601140,20150320,15.05201,68.1735,3,0.351203054,0.410244425
981,601140,20150320,46.21159,90.26106,3,0.318455994,0.316437758
982,601140,20150320,27.43817,90.52784,2,0.913325191,0.660781443
983,601140,20150320,3.53456,6.49712,3,0.127519459,0.37252712
984,601140,20150320,4.053,5.93121,3,0.152799293,0.395956041
985,601140,20150320,3.78275,2.95051,3,0.767165244,0.472461349
986,601140,20150320,39.03105,22.11729,3,0.200363278,0.540523142
987,601140,20150322,43.06978,74.16783,3,0.251822144,0.522870439
988,601140,20150322,3.28851,89.93371,3,0.334068179,0.488607989
989,601140,20150322,26.65819,86.9996,2,0.999440849,0.69484651
990,601140,20150322,27.35692,88.19005,2,0.541399777,0.5
991,601140,20150322,25.15425,84.63061,2,0.565110803,0.570489696
992,601140,20150322,45.41697,87.187,2,0.348044604,0.602088212
993,601140,20150322,33.27651,67.73793,3,0.270691216,0.379363899
994,601140,20150322,26.64435,30.69778,3,0.397429466,0.432159924
995,601140,20150322,18.99516,22.82454,2,0.215735003,0.392904888
996,601140,20150322,4.26331,8.25479,3,0.388989031,0.522826371
997,601140,20150322,22.96025,5.42819,2,0.948067784,0.662199232
998,601140,20150322,22.38754,6.87817,2,0.185310304,0.57277545
999,601140,20150322,3.31815,2.34817,3,0.231568083,0.5
1000,756883,20141114,22.02929,66.48335,3,0.542549849,0.46641307
1001,756883,20141114,25.12677,66.05107,3,0.52598232,0.532692002
1002,756883,20141114,21.6443,82.41151,2,0.344798326,0.456982914
1003,756883,20141114,22.92776,13.19863,2,0.254832625,0.417765523
1004,756883,20141115,3.27953,4.52949,3,0.636293948,0.413591293
1005,756883,20141115,22.28481,27.20861,3,0.347908884,0.416988518
1006,756883,20141115,17.55738,8.94097,2,0.561073422,0.572662983
1007,756883,20141115,24.45127,7.31909,2,0.967663169,0.756922629
1008,756883,20141118,21.41734,89.03705,2,0.549387455,0.648921832
1009,756883,20141118,47.13094,87.65821,3,0.690516651,0.385993438
1010,756883,20141118,24.43169,70.67746,2,0.122996792,0.341508166
1011,756883,20141118,2.93528,4.43526,3,0.115758769,0.385885716
1012,756883,20141121,44.2236,14.8334,3,0.350456506,0.470710059
1013,756883,20141121,8.56347,19.43609,3,0.502475977,0.389627905
1014,756883,20141121,8.81552,74.42485,3,0.550806999,0.607381546
1015,756883,20141122,18.95674,7.01675,2,0.222434223,0.486744398
1016,756883,20141122,45.92165,7.03824,3,0.546516776,0.39942459
1017,756883,20141122,3.28599,5.96151,3,0.379055142,0.384880281
1018,756883,20141122,26.83219,4.35558,2,0.619874716,0.625606111
1019,756883,20141122,21.97861,88.69393,2,0.437908143,0.571927157
1020,756883,20141122,47.21641,89.66078,3,0.371652871,0.378655309
1021,756883,20141122,29.66466,87.70431,2,0.08530394,0.435230582
1022,756883,20141126,46.95477,89.81717,3,0.707695603,0.542216486
1023,756883,20141126,2.76877,86.14662,3,0.688625693,0.547793926
1024,756883,20141126,21.72799,66.87657,3,0.554966569,0.598337494
1025,756883,20141126,3.02026,8.17448,3,0.336473495,0.443247716
1026,756883,20141126,47.79678,4.11367,3,0.241688773,0.418327373
1027,756883,20141130,46.98386,89.26743,3,0.367548615,0.461708503
1028,756883,20141130,22.62476,89.04634,2,0.918451011,0.655115596
1029,756883,20141130,22.02895,7.5453,2,0.059283286,0.494357915
1030,756883,20141215,8.83903,75.63591,3,0.394541621,0.437990947
1031,756883,20141215,2.62975,89.41943,3,0.472037971,0.448485089
1032,756883,20141215,2.46398,89.15237,3,0.486533761,0.434999865
1033,756883,20141215,22.41306,86.98448,2,0.530982912,0.680243447
1034,756883,20141215,2.43594,7.83228,3,0.756282628,0.546433804
1035,756883,20141215,2.57567,6.33422,3,0.147332922,0.432623312
1036,756883,20141229,23.45929,88.87703,2,0.999766886,0.627806168
1037,756883,20141229,9.24014,20.41051,3,0.551319659,0.403577535
1038,756883,20141229,25.1994,13.70223,2,0.350837827,0.582140416
1039,756883,20141229,26.47262,8.14038,2,0.421891421,0.461090851
1040,756883,20141231,28.40921,86.77199,2,0.552614748,0.609883448
1041,756883,20141231,22.44726,87.48503,2,0.790073454,0.707709953
1042,756883,20141231,46.50687,4.3542,3,0.602414668,0.386487875
1043,756883,20141231,25.50901,5.97829,2,0.547881007,0.50510456
1044,756883,20150103,27.58616,87.09843,2,0.50762248,0.581513345
1045,756883,20150103,24.21361,91.07448,2,0.553966939,0.485240944
1046,756883,20150103,16.21621,67.86953,3,0.458177149,0.370422405
1047,756883,20150103,38.37483,63.4644,3,0.39599815,0.386124051
1048,756883,20150103,46.77944,5.98295,3,0.735393226,0.518066068
1049,756883,20150103,3.03859,5.31173,3,0.676203549,0.419297226
1050,756883,20150103,26.58442,7.21515,2,0.682526231,0.557670116
1051,756883,20150119,20.24653,69.38922,2,0.54646045,0.408149793
1052,756883,20150119,22.27436,6.62077,2,0.843692303,0.687949078
1053,756883,20150204,2.70198,83.08912,3,0.203487322,0.583065777
1054,756883,20150204,27.5544,87.56258,2,0.547362506,0.511234378
1055,756883,20150204,42.16686,76.52359,3,0.413703322,0.416783379
1056,756883,20150204,23.01676,89.66368,2,0.196201578,0.548842685
1057,756883,20150204,28.96522,89.97864,2,0.548754752,0.37824655
1058,756883,20150204,26.15869,88.18354,2,0.554507315,0.48816989
1059,756883,20150204,45.91973,86.49973,3,0.410805166,0.430252786
1060,756883,20150204,23.40636,84.83643,2,0.517510414,0.565649409
1061,756883,20150204,46.26197,10.43627,3,0.365759403,0.36903558
1062,756883,20150207,40.90401,72.82737,3,0.320795238,0.445370166
1063,756883,20150207,29.93,85.69238,2,0.246889904,0.397960838
1064,756883,20150207,2.41679,87.07639,3,0.37875089,0.482048781
1065,756883,20150207,2.42896,86.5442,3,0.253452182,0.515329887
1066,756883,20150207,2.22617,87.64036,3,0.486222267,0.458169373
1067,756883,20150207,35.02904,85.16118,2,0.596997142,0.49439617
1068,756883,20150207,18.16313,92.70076,2,0.364577323,0.50990974
1069,756883,20150207,9.12155,22.15064,3,0.186398014,0.374039734
1070,756883,20150207,26.5746,6.27901,2,0.924515486,0.647634834
1071,756883,20150218,34.87594,90.44672,2,0.633120656,0.66244373
1072,756883,20150218,28.88847,87.56529,2,0.548823237,0.694977567
1073,756883,20150218,38.98275,70.61354,3,0.44012782,0.461193157
1074,756883,20150218,28.91745,11.44125,2,0.546021283,0.529131264
1075,756883,20150221,46.92665,88.32601,3,0.237663805,0.385643053
1076,756883,20150221,2.84453,88.87899,3,0.416410953,0.471053517
1077,756883,20150221,24.08519,6.0355,2,0.97605747,0.738435488
1078,756883,20150221,45.57016,11.51165,3,0.447490603,0.395541916
1079,756883,20150221,2.47065,7.39131,3,0.357666075,0.386422146
1080,756883,20150221,45.86738,12.50844,3,0.573905647,0.5
1081,756883,20150221,14.1648,26.13831,3,0.054835863,0.434599511
1082,756883,20150228,47.32285,89.5396,3,0.187160507,0.452072694
1083,756883,20150228,32.05081,67.30009,3,0.417524695,0.441066437
1084,756883,20150228,28.78615,85.6327,2,0.553269863,0.566923068
1085,756883,20150228,24.45367,80.82487,2,0.425148517,0.574983638
1086,756883,20150228,47.01456,4.9113,3,0.558167577,0.368867694
1087,756883,20150228,3.40136,4.02547,3,0.495186627,0.466648116
1088,756883,20150228,46.93031,6.31946,3,0.420097411,0.423610332
1089,756883,20150304,2.23983,88.59623,3,0.164376125,0.432836833
1090,756883,20150304,35.11829,68.27494,3,0.423228145,0.378249963
1091,756883,20150304,16.57315,68.45033,3,0.437395483,0.450394219
1092,756883,20150304,44.92031,78.85693,3,0.414898604,0.40634198
1093,756883,20150304,24.82649,89.5614,2,0.705018759,0.505614345
1094,756883,20150304,33.67753,26.20017,3,0.447339565,0.371344156
1095,756883,20150304,26.49907,28.38893,3,0.227210775,0.386374246
1096,756883,20150304,46.55301,5.12782,3,0.377798408,0.456279575
1097,756883,20150304,22.44821,6.53199,2,0.877195299,0.702044774
1098,756883,20150304,3.02808,5.56927,3,0.404491425,0.372320135
1099,756883,20150304,28.77341,11.4301,2,0.212074578,0.402374241
1100,756883,20150304,26.18764,6.58963,2,0.941782355,0.690877315
1101,756883,20150304,19.73312,6.90061,2,0.789354384,0.635268143
1102,756883,20150304,40.37218,20.75377,3,0.517658949,0.347506668
1103,756883,20150304,2.96448,7.53598,3,0.141407236,0.386364216
1104,756883,20150312,2.94862,4.73133,3,0.337961227,0.466656129
1105,756883,20150312,28.36538,5.25407,2,0.926217377,0.716575632
1106,756883,20150312,27.7317,88.4614,2,0.760369003,0.623271184
1107,756883,20150312,24.10083,83.03803,2,0.611861229,0.565983141
1108,756883,20150312,19.44147,87.91021,2,0.63642329,0.650997313
1109,756883,20150313,23.43729,4.36216,2,0.551020563,0.696535965
1110,756883,20150313,27.41239,88.22523,2,0.792450011,0.665404664
1111,756883,20150313,40.77641,72.96359,3,0.832485437,0.602090885
1112,756883,20150313,34.14794,67.44179,3,0.278104812,0.355672686
1113,756883,20150320,23.18042,88.12068,2,0.671099961,0.491469902
1114,756883,20150320,24.33767,86.78343,2,0.628972173,0.543212423
1115,756883,20150320,46.78272,89.11318,3,0.255747467,0.385373689
1116,756883,20150320,44.83875,11.89678,3,0.284510165,0.396765963
1117,756883,20150320,24.32657,5.29515,2,0.916914105,0.646854584
1118,756883,20150322,25.38125,80.68423,2,0.558272839,0.44213781
1119,756883,20150322,22.11744,83.02737,2,0.503899932,0.458716613
1120,756883,20150322,16.14725,24.91474,3,0.530293643,0.409761516
1121,756883,20150322,29.81211,6.23925,2,0.779623866,0.442962654
1122,756883,20150322,46.45468,5.5783,3,0.466613203,0.494729078
1123,696289,20141114,45.67151,79.29979,3,0.545837522,0.42685092
1124,696289,20141114,20.80689,85.14077,2,0.975901723,0.674590757
1125,696289,20141114,24.61968,88.18554,2,0.577458322,0.532262139
1126,696289,20141114,32.25913,6.60303,2,0.495294392,0.53106118
1127,696289,20141118,4.3215,76.96606,3,0.388312697,0.401379689
1128,696289,20141118,45.45166,78.93857,3,0.792280853,0.570311916
1129,696289,20141118,21.50389,62.31569,3,0.936070085,0.592230409
1130,696289,20141118,18.43768,6.5202,2,0.555555224,0.416867812
1131,696289,20141121,7.04626,13.38271,2,0.548210621,0.368529813
1132,696289,20141121,26.9047,7.60226,2,0.813430607,0.579067697
1133,696289,20141121,18.64192,86.79893,2,0.652356386,0.598000899
1134,696289,20141121,8.4279,73.88783,3,0.456777036,0.572729855
1135,696289,20141121,25.35012,67.18345,3,0.54904443,0.399435131
1136,696289,20141122,32.39335,25.72455,3,0.54172796,0.544624013
1137,696289,20141122,8.51737,20.5702,3,0.553661048,0.401428897
1138,696289,20141122,45.10965,35.64145,3,0.086647697,0.549683529
1139,696289,20141122,29.47799,71.50786,2,0.5548262,0.37416899
1140,696289,20141122,26.54996,88.12516,2,0.998165071,0.712763465
1141,696289,20141126,30.50737,65.08415,3,0.552743971,0.468601052
1142,696289,20141126,38.46849,70.86464,3,0.454406947,0.399893592
1143,696289,20141126,28.16247,67.77707,3,0.382388473,0.409385682
1144,696289,20141126,30.44958,89.10205,2,0.290089309,0.455435807
1145,696289,20141126,29.65841,26.44947,3,0.479633301,0.422456964
1146,696289,20141126,20.31391,25.67787,3,0.196437508,0.41202518
1147,696289,20141126,38.61381,23.05655,3,0.529535055,0.425969556
1148,696289,20141126,30.6491,6.72056,2,0.379147798,0.594462185
1149,696289,20141130,22.4979,83.99755,2,0.550740838,0.449405815
1150,696289,20141130,47.33345,90.26445,3,0.250145882,0.371495784
1151,696289,20141130,22.36844,13.70786,2,0.596067011,0.602583915
1152,696289,20141130,27.01177,6.02734,2,0.751034439,0.59739699
1153,696289,20141130,3.2574,6.13819,3,0.867074549,0.464181376
1154,696289,20141130,3.0771,5.76393,3,0.263660252,0.420726167
1155,696289,20141130,7.19111,21.90181,3,0.673422933,0.386319249
1156,696289,20141130,26.26645,8.4277,2,0.762535691,0.577865635
1157,696289,20141130,26.74195,7.55113,2,0.816984594,0.605010482
1158,696289,20141130,31.18695,8.01266,2,0.552391827,0.553224392
1159,696289,20141215,23.0972,90.00996,2,0.552098811,0.5
1160,696289,20141215,19.47841,86.02264,2,0.55022651,0.530487079
1161,696289,20141215,45.65974,78.83697,3,0.397916794,0.419138855
1162,696289,20141215,25.17062,7.88311,2,0.988029301,0.663559635
1163,696289,20141215,47.73132,4.99747,3,0.334476054,0.408231004
1164,696289,20141215,24.41184,7.41158,2,0.761593282,0.626023662
1165,696289,20141215,8.67298,6.6952,2,0.532037437,0.474567627
1166,696289,20141215,24.28384,10.87985,2,0.441487461,0.517476565
1167,696289,20141215,25.05131,9.99455,2,0.33859542,0.550346635
1168,696289,20141229,33.78993,67.7714,3,0.488247544,0.488429248
1169,696289,20141229,23.70032,78.07826,2,0.527597129,0.428742473
1170,696289,20141229,29.64236,65.5885,3,0.553821862,0.393410637
1171,696289,20141229,30.7577,87.70828,2,0.555629849,0.505184215
1172,696289,20141229,42.30051,19.64716,3,0.328228921,0.381953878
1173,696289,20141231,27.95922,88.20806,2,0.753104031,0.538837971
1174,696289,20141231,11.95746,77.10845,2,0.545587659,0.384133732
1175,696289,20141231,20.06161,28.44389,3,0.433053374,0.422597601
1176,696289,20141231,2.68826,4.44075,3,0.482551396,0.469868265
1177,696289,20150103,47.14327,88.84478,3,0.47758013,0.389204459
1178,696289,20150103,37.55358,71.87547,3,0.551682889,0.405664848
1179,696289,20150103,22.68208,88.63462,2,0.779796958,0.533969196
1180,696289,20150103,22.81985,5.56194,2,0.843140841,0.66640072
1181,696289,20150103,4.77023,17.71305,3,0.365465283,0.348973867
1182,696289,20150103,17.84175,27.17146,3,0.358042926,0.366295786
1183,696289,20150103,30.694,7.94545,2,0.913450599,0.543974954
1184,696289,20150113,34.43521,85.61726,2,0.31692344,0.412674566
1185,696289,20150113,14.96397,66.84187,3,0.283606976,0.448426705
1186,696289,20150113,15.27298,74.24834,2,0.489221007,0.423396871
1187,696289,20150113,4.58291,78.66598,3,0.547494352,0.443137371
1188,696289,20150113,46.71975,88.42757,3,0.588748515,0.468367636
1189,696289,20150113,35.67647,24.56941,3,0.448566049,0.461280527
1190,696289,20150113,42.6732,13.79364,2,0.334838718,0.428521287
1191,696289,20150113,33.46315,7.19823,2,0.624695003,0.438300546
1192,696289,20150113,18.21472,7.42953,2,0.551689327,0.485886033
1193,696289,20150113,46.84957,6.78472,3,0.192839012,0.317416109
1194,696289,20150113,45.81648,13.69718,3,0.325317025,0.362988264
1195,696289,20150113,8.4812,21.42833,3,0.417344928,0.449262265
1196,696289,20150113,26.89637,7.90354,2,0.424405694,0.551694935
1197,696289,20150113,25.56739,8.24685,2,0.339297146,0.564601845
1198,696289,20150119,46.64546,86.50612,3,0.545520544,0.444027677
1199,696289,20150119,22.05934,83.89181,2,0.622057378,0.486057812
1200,696289,20150119,2.8088,89.07002,3,0.397530735,0.48560555
1201,696289,20150119,34.25985,67.81388,3,0.506272197,0.372024617
1202,696289,20150119,2.73618,9.87819,3,0.5644297,0.507621196
1203,696289,20150119,2.54451,9.01151,3,0.751258373,0.486671405
1204,842296,20141114,24.88438,89.29579,2,0.075908333,0.390113106
1205,842296,20141114,46.42636,86.73988,3,0.310295552,0.362071606
1206,842296,20141114,46.60091,84.99217,3,0.334231913,0.388147414
1207,842296,20141114,27.17831,7.66486,2,0.998844624,0.646871308
1208,842296,20141114,9.13392,21.57407,3,0.468164861,0.370070903
1209,842296,20141114,18.43566,22.70649,2,0.381778717,0.33527179
1210,842296,20141114,25.21445,5.71794,2,0.555700362,0.5305217
1211,842296,20141115,26.63275,88.3249,2,0.623693049,0.635096548
1212,842296,20141115,46.56349,4.55603,3,0.088042401,0.5
1213,842296,20141115,2.86348,4.76304,3,0.580152154,0.596389942
1214,842296,20141115,25.58371,8.10601,2,0.987905741,0.641169518
1215,842296,20141115,30.27315,26.28498,3,0.544514835,0.401717622
1216,842296,20141118,25.42633,15.30479,2,0.287719041,0.459390435
1217,842296,20141121,42.48807,21.40826,3,0.443229377,0.543228979
1218,842296,20141126,0.42902,89.70765,3,0.41086629,0.458454054
1219,842296,20141126,46.56658,89.81374,3,0.549996495,0.409977007
1220,842296,20141126,3.77944,84.96959,3,0.340978563,0.467982507
1221,842296,20141126,3.15561,89.49095,3,0.329063028,0.454747165
1222,842296,20141126,21.30658,8.76201,2,0.548889697,0.539216263
1223,842296,20141126,22.39082,12.08632,2,0.225103974,0.411528845
1224,842296,20141126,46.02388,8.77881,3,0.323010027,0.401538037
1225,842296,20141130,39.67886,20.41421,3,0.452445626,0.422414349
1226,842296,20141130,46.27265,3.56128,3,0.322883546,0.438292533
1227,842296,20141229,40.23215,87.01608,2,0.184798196,0.484501262
1228,842296,20141231,47.60184,4.16649,3,0.34502089,0.431408079
1229,842296,20150103,4.62024,85.10639,2,0.213073254,0.423257096
1230,842296,20150103,3.4536,86.41117,3,0.545899928,0.457737113
1231,842296,20150103,21.46314,6.65685,2,0.682818413,0.515132258
1232,842296,20150113,44.08223,77.79341,3,0.512745559,0.453307434
1233,842296,20150113,22.72964,6.33737,2,0.588612378,0.588514297
1234,842296,20150204,32.80939,67.88619,3,0.178964391,0.416662511
1235,842296,20150207,40.39271,21.60479,3,0.532772601,0.438086678
1236,842296,20150207,2.99724,6.8392,3,0.421780139,0.345143643
1237,842296,20150207,21.23664,22.01233,2,0.552260578,0.40122381
1238,842296,20150218,21.78257,89.76452,2,0.709208488,0.54077972
1239,842296,20150218,17.67158,86.82866,2,0.377970606,0.48334096
1240,842296,20150221,26.26962,88.49614,2,0.871634603,0.715580992
1241,842296,20150221,9.16427,72.78649,3,0.205548525,0.448050495
1242,842296,20150221,20.67553,90.23121,2,0.505318046,0.490376739
1243,842296,20150221,46.25594,4.64481,3,0.434762925,0.314292813
1244,842296,20150221,44.68725,21.35052,3,0.089674115,0.40760301
1245,842296,20150228,2.55562,88.03049,3,0.448410988,0.401360035
1246,842296,20150304,27.64407,80.72021,2,0.435370624,0.3185525
1247,842296,20150304,22.41319,90.04362,2,0.06821882,0.463076293
1248,842296,20150304,46.07217,86.41072,3,0.339849055,0.457722412
1249,842296,20150304,2.55623,89.22673,3,0.44043839,0.488333817
1250,842296,20150304,45.64532,77.12019,3,0.496871859,0.522443988
1251,842296,20150304,14.06092,72.77232,2,0.551306009,0.485007149
1252,842296,20150304,25.63911,88.7586,2,0.315126806,0.599626621
1253,842296,20150304,23.64599,91.00435,2,0.353452235,0.636824175
1254,842296,20150304,3.17481,4.51118,3,0.220643878,0.427865434
1255,842296,20150304,46.61491,5.05232,3,0.51407218,0.488309612
1256,842296,20150304,19.52953,7.14848,2,0.203054115,0.447295733
1257,842296,20150312,21.97775,10.7285,2,0.414681464,0.493142574
1258,842296,20150312,20.66435,6.70649,2,0.065078467,0.405318165
1259,842296,20150312,43.88744,15.10915,3,0.351641506,0.415046639
1260,842296,20150312,26.79628,6.79375,2,0.636878192,0.542484127
1261,842296,20150312,3.49974,5.89947,3,0.432291448,0.464885642
