,game,time,shot_number,value,probability,avg_one,avg_two,avg_three,avg_four,avg_five,p1,p2,p3,p4,p5,epps,pps
207,20141122,1742.76,264,2,0.695735812,0,0,0.638904428,0.836491646,0.810055885,601140,696289,696290,756883,842301,1.391471624,2
208,20141122,1690.61,265,2,0.165691152,0.630005379,0.367969527,0.728819542,0.523879854,0.744257915,601140,696289,696290,756883,842301,0.331382304,0
209,20141122,1653.21,266,3,0.875629067,0,0,0.72487477,0.567269688,0.852008287,601140,696289,696290,756883,842301,2.626887202,3
210,20141122,1591.21,267,2,0.158492371,0.669872621,0.426653551,0.618529927,1.057904493,0.885165736,601140,696290,842297,842298,842301,0.316984743,0
211,20141122,1556.48,269,3,0.357539326,0,0,0.663313599,0.809898366,0.847732965,601140,696290,842297,842298,842301,1.072617978,0
212,20141122,1440.43,271,3,0.271886945,0,0.838247128,1.120549288,0,0.972193576,601140,601143,696289,696290,842298,0.815660834,0
213,20141122,1380.66,273,3,0.252292752,0.707705445,0,0.733750756,0.877352754,0.967275804,601140,601143,696289,696290,842298,0.756878257,0
214,20141122,1277.31,276,3,0.318247914,1,0,1.035538935,0.863615259,0.623933915,601140,696289,842297,842298,842301,0.954743743,0
215,20141122,1161.87,278,2,0.285093755,1,1,0.846819923,0.713744317,0.92741327,601140,696290,842297,842298,842301,0.570187509,0
216,20141122,1115.98,279,2,0.464926451,1,1.344245579,0.586097614,0.403330412,1.01726808,601140,696290,842297,842298,842301,0.929852903,2
217,20141122,1086.43,280,3,0.795316577,0,0.994712649,0,0,1.020636995,601140,696290,842297,842298,842301,2.385949731,3
218,20141122,1044.11,281,2,0.49374038,0.665041929,0.699438464,0.753754985,0.596947099,0.916932599,601140,696290,842297,842298,842301,0.98748076,2
219,20141122,999.89,282,3,0.438246638,0,0,0.830933127,0.614485511,0.801395275,601140,696290,842297,842298,842301,1.314739913,0
220,20141122,969.13,283,3,0.419419378,0,0,0.839494429,1.0136976,1.140835652,601140,696290,842297,842298,842301,1.258258134,0
221,20141122,871.06,285,3,0.448404193,0,0.513915563,0.630760629,0.382318425,0.837779428,601140,696290,842297,842298,842301,1.345212579,0
222,20141122,807.22,287,2,0.18349202,0.281813231,0.540965297,0.51563313,0.95727856,0.876019344,601140,696289,696290,842298,842301,0.36698404,0
223,20141122,692.74,288,2,0.663489938,1,1.105629726,0.639305133,0.757454133,1.034185457,601140,696289,756883,842298,842301,1.326979876,0
224,20141122,676.78,289,2,0.163068011,0,0,0.478009555,0,0.420886234,601140,696289,756883,842298,842301,0.326136023,0
225,20141122,580.08,290,2,0.626835465,0,0,1.025229232,0.945919273,1.09900039,601140,756883,842297,842298,842301,1.253670931,0
226,20141122,541.6,292,2,0.532744765,0,0.124276956,0.794892238,1.202497272,1.162559643,601140,756883,842297,842298,842301,1.065489531,2
227,20141122,494.34,293,2,0.705101848,0,0,0.698860917,1.199441801,0.949618196,601140,756883,842297,842298,842301,1.410203695,0
228,20141122,465.13,294,3,0.501009941,0,0.713604785,0.817736099,0.465081204,0.719498993,601140,756883,842297,842298,842301,1.503029823,3
229,20141122,406.12,295,3,0.155865923,0.562336797,0.573060285,0.697206702,0.715644576,0.88790731,601140,756883,842297,842298,842301,0.467597768,0
230,20141122,379.21,296,2,0.00027888,0,0,0.784054496,1.483043422,0,601140,756883,842297,842298,842301,0.00055776,0
231,20141122,194.06,298,2,0.052108791,0,0,0.987131543,1.083826647,0.957604597,601140,696289,756883,842298,842301,0.104217581,0
232,20141122,148.14,299,2,0.000200025,1,0.342385908,0.890503854,1.039085798,1.226352411,601140,696289,756883,842298,842301,0.00040005,0
233,20141126,2365.29,301,3,0.082602605,1,1.008425632,1.047004099,1.115009818,0.953096708,601140,696290,842297,842298,842301,0.247807816,0
234,20141126,2268.48,303,3,0.490375966,0.327513353,1,0.890964368,0.96588429,0.88883917,601140,696290,842297,842298,842301,1.471127898,3
235,20141126,2228.4,304,2,0.041959304,0,0,0.732596461,1.248316631,1.386479487,601140,696290,842297,842298,842301,0.083918609,0
236,20141126,2161.59,306,2,0.662915587,0.720823903,0.923461249,0.695479366,1.012790576,0.754534717,601140,601143,696290,842297,842298,1.325831175,2
237,20141126,2131.81,307,3,0.068221152,0,1,0.975144683,1.117207566,0.929491009,601140,601143,696290,842297,842298,0.204663455,0
238,20141126,2059.55,309,3,0.132635221,0.570203151,0,0.688311372,0,0.83231808,601140,696289,792415,842298,842301,0.397905663,0
239,20141126,2041.28,310,2,0.322191566,1,0.593127415,0.661986237,0.762664764,0.630167911,601140,696289,792415,842298,842301,0.644383132,0
240,20141126,1971.19,314,3,0.361795694,0,0,0.954492535,0.993097655,0.898616129,696289,756883,792415,842296,842301,1.085387081,3
241,20141126,1878.66,316,3,0.585411549,1,0,0.870791091,0.720869979,0.744629684,696289,696290,756883,842296,842301,1.756234646,0
242,20141126,1834.15,319,3,0.498525649,0,0,0.890197635,0.702516179,0.868128969,696289,696290,756883,842296,842301,1.495576948,0
243,20141126,1793.12,320,2,0.637187719,0,0,0.919613384,0.560954264,0.857635571,601140,696290,756883,842298,842301,1.274375439,2
244,20141126,1737.39,322,3,0.675105155,1,1,0.801077443,1.009903997,0.964253836,601140,696290,756883,842298,842301,2.025315464,3
245,20141126,1706.53,323,3,0.722750843,1,0,0.736088913,0.513549413,1.418016665,601140,696290,756883,842298,842301,2.168252528,3
246,20141126,1587.57,324,2,0.507642388,0,0,0.841669055,1.007565336,0.926921982,601140,601143,792415,842297,842298,1.015284777,0
247,20141126,1558.49,325,3,0.030642966,1,0.614697865,0.826126315,1.288883903,0.783977351,601140,601143,792415,842297,842298,0.091928897,0
248,20141126,1517.23,326,3,0.332840681,0,1,0.96629178,0.799450284,0.847561824,601140,696289,756883,792415,842301,0.998522043,3
249,20141126,1447.44,327,2,0.987870872,0,0,0.797235392,0.834023794,0.75109483,601140,696289,696290,756883,842301,1.975741744,2
250,20141126,1399.69,328,2,0.999742925,0,0,0.859735132,0,0.979864949,601140,696289,696290,756883,842301,1.99948585,2
251,20141126,1377.42,329,3,0.194266692,0.671939682,0.954045908,0.784245911,0.729686368,0.784320751,696289,696290,756883,842297,842301,0.582800075,0
252,20141126,1334.92,331,2,0.958624005,0,1.112654159,0.628753236,0.743973266,0.697399728,696289,696290,756883,842297,842301,1.917248011,2
253,20141126,1318.93,332,3,0.388186514,0,0,1.079302343,0,0.940644048,696289,696290,756883,842297,842301,1.164559543,0
254,20141126,1291.83,333,2,0.23258768,0.785535647,0.810831854,0.843356727,0.710246809,0.734688664,696289,696290,756883,842297,842301,0.46517536,2
255,20141126,1253.84,334,2,0.750987172,1,0,0.715744171,0.931473988,0.837594483,696289,756883,842297,842298,842301,1.501974344,2
256,20141126,1206.8,335,3,0.635957301,0.778262804,0.479107688,0.96386029,0.677387279,0.764375045,696289,756883,842296,842297,842298,1.907871902,3
257,20141126,1143.38,336,2,0.610929191,1,0.29966678,0.844402689,1.079877012,0.869996043,601140,696290,842297,842298,842301,1.221858382,2
258,20141126,1108.95,337,3,0.20376578,0,0,0.949673861,0.885362388,0.983582914,601140,696290,842297,842298,842301,0.611297339,0
259,20141126,1079.2,338,2,0.244797036,0,0,0.643325535,0.816006788,0.971723824,601140,696290,842297,842298,842301,0.489594072,0
260,20141126,1024.11,340,3,0.262661725,0,0,0.760119825,0.921286342,0.608753661,601140,696290,842297,842298,842301,0.787985176,0
261,20141126,988.15,341,2,0.884237587,0,0.763071576,0.786188338,0.486636414,0.778748158,601140,696290,842297,842298,842301,1.768475175,2
262,20141126,956.38,342,2,0.610880911,0.715060299,0.600520201,0.6756952,0.795620499,0.834646589,601140,696290,842297,842298,842301,1.221761823,2
263,20141126,934.6,343,2,0.478587359,0,0.106649914,0.396085,0.856775623,1.263891752,601140,696290,842297,842298,842301,0.957174718,2
264,20141126,884.86,344,3,0.438867033,0,0.46706027,0.66456326,0,0.646077627,601140,696290,842297,842298,842301,1.316601098,3
265,20141126,861.03,345,2,0.99998939,0,0,0.850519882,1.152921212,1.068450806,601140,696290,842297,842298,842301,1.999978781,2
266,20141126,833.32,346,3,0.499713451,1,0.444786029,0.813726388,1.111840558,0.775265079,601140,696290,842297,842298,842301,1.499140352,0
267,20141126,808.17,347,3,0.464059085,0,0,0.886198982,0.628884387,0.614514516,601140,696290,842297,842298,842301,1.392177254,0
268,20141126,741.96,348,2,0.871817946,1,0.475285609,0.785200014,0.939229876,0.857838663,601143,696289,756883,792415,842296,1.743635893,2
269,20141126,711.3,349,3,0.514763653,1,0,0.921859083,0.71071606,0.928946458,601143,696289,756883,792415,842296,1.54429096,3
270,20141126,687.48,350,3,0.083521552,0,0,0.959189654,1.016718556,0.934679988,601143,696289,756883,792415,842296,0.250564657,3
271,20141126,659.16,351,3,0.009991543,0,0,0.74091963,0,0.745132189,601143,696289,756883,792415,842296,0.02997463,0
272,20141126,655.18,352,2,0.644040704,0,0,0.239778377,0,0.408577324,601143,696289,756883,792415,842296,1.288081408,0
273,20141126,510.99,354,3,0.234163627,0,1.32251057,0.842422211,1.005246743,0.856474918,601140,696290,842297,842298,842301,0.702490881,0
274,20141126,479.76,356,2,0.66590035,0,0,0.857412687,0.515450842,0.695903508,601140,696290,842297,842298,842301,1.331800699,2
275,20141126,373.39,357,3,0.189156771,0,0,0.840759541,0.931518935,0.997506932,601140,696290,842297,842298,842301,0.567470312,3
276,20141126,319.83,358,3,0.148460388,0,0.80657147,0.836540264,0.732089311,0.784409377,601143,696289,756883,792415,842296,0.445381165,3
277,20141126,284.88,359,2,0.740788698,0,0,0.653433098,0,0.854643247,601143,696289,756883,792415,842296,1.481577396,2
278,20141126,248.05,360,3,0.403442174,0.808888159,0,0.742970466,0.822513364,0.860846857,601143,696289,756883,792415,842296,1.210326523,0
279,20141126,192.9,361,3,0.535270095,0,1,0.636961432,0.919419205,0.747256391,601143,696289,756883,792415,842296,1.605810285,0
280,20141126,143.31,362,3,0.313281268,0,0,0.930773675,0.609370317,0.709173084,601143,696289,756883,792415,842296,0.939843804,0
281,20141126,120.3,363,2,0.912470102,0,0,0.653327986,0.79379552,0.585905912,696289,756883,786843,792415,842296,1.824940205,2
282,20141126,88.42,364,3,0.377384454,0,1,0.920578633,0.887901244,0.754899528,696289,756883,786843,792415,842296,1.132153362,3
283,20141126,47.64,365,2,0.747769535,0,0,0,0.653018371,0.553937855,696289,756883,786843,792415,842296,1.495539069,0
284,20141130,2388.1,366,2,0.61584419,0,0,0.669186575,0.8193595,0.733851984,601140,696290,842297,842298,842301,1.23168838,0
285,20141130,2323.11,368,2,0.755144954,0,0.571317003,0.80936401,0.9210727,0.847003112,601140,696290,842297,842298,842301,1.510289907,2
286,20141130,2239.62,369,3,0.018638657,0.864616758,1.047705838,0.933371028,0.982907243,0.613993536,601140,696290,756883,842297,842301,0.055915972,0
287,20141130,2207.53,370,2,0.644108713,0,0,0.761253932,0.84930618,0.812899203,601140,696290,756883,842297,842301,1.288217425,0
288,20141130,2175.85,371,3,0.054889493,0,1,0.629080375,0.871546511,0.807052671,601140,696290,756883,842297,842301,0.164668478,0
289,20141130,2151.91,372,2,0.996081769,1,0.737130049,0.845297827,0.701811074,0.842275306,601140,696290,756883,842297,842301,1.992163539,2
290,20141130,2128.64,373,2,0.985495746,0,0.941255868,0.878743361,0.942824863,0.980287855,601140,696289,756883,792415,842301,1.970991492,2
291,20141130,2083.02,374,2,0.665214717,0,0,0.911074221,0.657499871,0.844917754,601140,696289,756883,792415,842301,1.330429435,0
292,20141130,1972.15,375,2,0.182864979,0,0,0.987736585,0.986234407,0.903996875,601143,696289,792415,842296,842297,0.365729958,2
293,20141130,1929.66,376,2,0.944817007,0,0.720565316,0.77728927,0.639420708,0.832480743,601143,696289,792415,842296,842297,1.889634013,2
294,20141130,1879.13,377,3,0.245598331,0,0.427811101,0.807645631,0.70753593,0.879412695,696289,696290,842296,842297,842301,0.736794993,3
295,20141130,1838.01,378,2,0.818028569,0,0,0.925861057,0.899513921,0.72652356,696289,696290,842296,842297,842301,1.636057138,2
296,20141130,1734.41,380,2,0.946549952,0,0.594313771,0.619138556,0.708694042,0,601140,696289,696290,842297,842301,1.893099904,2
297,20141130,1693.5,381,2,0.55761826,0,0.568899692,0.919016457,0.670447609,0.817151593,601140,756883,842297,842298,842301,1.115236521,0
298,20141130,1644.28,382,2,0.518786788,0,0.337689462,0.763353543,0.702377757,0.879012264,601140,756883,842297,842298,842301,1.037573576,2
299,20141130,1620.39,383,2,0.80084908,1,0.778544717,0.68486005,0.570476054,0.535794634,601140,756883,842297,842298,842301,1.60169816,2
300,20141130,1493.56,385,3,0.043184213,1,0.51768762,0.708041162,0.973698603,0.676537117,601140,696290,756883,842297,842301,0.12955264,0
301,20141130,1464.89,386,2,0.999332488,0,0,1.109720368,0,1.509214139,601140,601143,696289,696290,842297,1.998664975,2
302,20141130,1430.32,387,3,0.440234125,0.414603838,1.084076445,0.762574291,0.814507903,0.868878847,601140,601143,696289,696290,842297,1.320702374,0
303,20141130,1319.42,388,3,0.070166282,0,0,0.711461301,0.590528225,1.070259003,601140,696289,792415,842297,842301,0.210498847,0
304,20141130,1283.11,389,2,0.029619841,1,0,0.804000037,0.923088237,0.972077472,601140,696289,792415,842297,842301,0.059239682,0
305,20141130,1252,391,2,0.182200119,0,0,1.052309107,0,0.62266127,601140,696289,792415,842297,842301,0.364400238,2
306,20141130,1210.16,392,2,0.84423089,1,0,1.055992243,0.728936926,0.904239211,601140,696289,792415,842297,842301,1.688461781,2
307,20141130,1200.92,393,3,0.470564365,0,0,0,0,0.962655596,601140,696289,792415,842297,842301,1.411693096,0
308,20141130,1157.44,394,2,0.006283336,0.707174519,0.904081141,0.908673877,0.969765408,0.74807739,601140,696290,756883,842297,842301,0.012566673,2
309,20141130,1140.58,395,2,0.009983598,0,0.755723145,0.623849561,0.853514344,0.7861088,601140,696290,756883,842297,842301,0.019967197,0
310,20141130,1077.19,396,2,0.818619907,0,0.837491203,0.866781655,0.836229731,0.774598045,601140,696290,756883,842297,842301,1.637239814,0
311,20141130,1052.28,397,2,0.948054075,1,0.424217762,0.726564273,0.844173581,0.976714456,601140,696290,756883,842297,842301,1.89610815,2
312,20141130,962.43,400,2,0.935621142,0,0,0.60125928,0.761381938,0.741285368,601140,756883,842297,842298,842301,1.871242285,0
313,20141130,931.21,401,3,0.26571548,0,0,0.908457012,0.758404148,0.906644193,601140,756883,842297,842298,842301,0.79714644,0
314,20141130,871.39,403,2,0.864757001,0,0,0.91394743,0.502175101,1.750976593,601140,601143,696289,756883,842298,1.729514003,2
315,20141130,835.35,404,3,0.534364104,1,0.158691855,0.997258412,0.894470095,0.76853028,601140,601143,696289,756883,842298,1.603092313,3
316,20141130,804.74,405,2,0.40902552,1,1.148770847,0.959986886,0.873347645,0.813423336,601140,601143,696289,756883,842298,0.81805104,0
317,20141130,776.59,406,2,1,0,0,0.576301537,0.867599401,0,601140,696290,756883,842297,842301,2,2
318,20141130,639.78,409,3,0.561325133,0,0,1.069576476,1.098363081,0.651320319,601140,696289,696290,842297,842301,1.683975399,0
319,20141130,572.52,411,3,0.281391621,0,0,0.973650493,1.04921937,0.828255818,601140,696289,842297,842298,842301,0.844174862,0
320,20141130,525.4,412,2,0.675616682,1,0.522345263,0.831841995,1.033274766,0.863815521,601140,696289,842297,842298,842301,1.351233363,0
321,20141130,396.43,414,3,0.303995609,0,0,0.605692228,0.843675236,1.238022323,601140,601143,696289,842296,842298,0.911986828,0
322,20141130,366.88,415,2,0.283158243,0.693866516,0,0.656763281,0.76498915,1.080536619,601140,601143,696289,842296,842298,0.566316485,2
323,20141130,345.27,416,3,0.203173295,0,0,0,0,0.858931051,601140,601143,696289,842296,842298,0.609519884,0
324,20141130,271.01,417,3,0.366374522,0,1,0.976941183,0.779364061,0.813739646,696289,696290,792415,842296,842297,1.099123567,0
325,20141130,236.49,418,2,0.662296057,0.583377085,0.542635423,0.690635553,0.677248154,0.891545124,696289,696290,792415,842296,842297,1.324592113,0
326,20141130,196.57,419,3,0.470362544,0,0.344067002,0.879784182,1.13248295,0.990877897,696290,792415,842296,842297,621266,1.411087632,0
327,20141130,174.89,420,2,0.981966138,0,0,0,0.530565544,0.312960364,601143,696289,792415,842296,842297,1.963932276,0
328,20141130,144.41,421,3,0.499579281,0,0.788079372,0.833116641,1.062853981,0.841795462,601143,696289,792415,842296,842297,1.498737842,0
329,20141130,90.49,422,2,0.790180266,0,0,1.072921604,1.202857192,1.196779427,601143,696289,792415,842296,842297,1.580360532,2
330,20141130,55.23,423,2,0.99406755,0.897177039,0,0.594015246,0.524390997,0.685104082,601143,696289,792415,842296,842297,1.988135099,0
331,20141130,9.63,425,2,0.67778492,0,1,0.462625327,0.627111278,1.003027209,601143,696289,792415,842296,842297,1.355569839,2
332,20141215,2347.25,426,2,0.068036586,0,1,0.426301553,1.27820336,0.755039674,601140,696290,842297,842298,842301,0.136073172,0
333,20141215,2246.02,427,2,0.094005711,0.671022069,1,0.935422335,0.718745036,1.162236522,601140,696290,842297,842298,842301,0.188011423,0
334,20141215,2223.76,428,2,0.56579119,0,0.139324858,0.460060222,0.930992988,1.078971039,601140,696290,842297,842298,842301,1.131582379,0
335,20141215,2186,430,2,0.969876349,0,0.649609616,0.731513241,0.850585925,1.052608868,601140,696290,842297,842298,842301,1.939752698,2
336,20141215,2153.43,431,2,0.993345857,0,0,1.005312895,1.031165203,1.0071957,601140,696290,842297,842298,842301,1.986691713,2
337,20141215,2070.22,432,2,0.763183713,0.28507189,0.79140994,0.768523014,0.755777369,0.907490595,601140,696290,842297,842298,842301,1.526367426,2
338,20141215,2036.95,433,2,0.999984622,0.744117942,1,0.76023633,0.662125847,0.695066076,601140,696290,842297,842298,842301,1.999969244,2
339,20141215,1990.7,435,2,0.797955692,0.714464027,0.517172722,0.701365859,0.78966642,0.941156577,601143,696289,696290,756883,842296,1.595911384,2
340,20141215,1942.37,436,3,0.556931078,0,0,0.849145165,0.824998728,0.968651841,601143,696289,696290,756883,842296,1.670793235,0
341,20141215,1884.12,437,3,0.46597898,0.665868815,0.833682014,0.877400055,0.890558501,0.961230317,601140,601143,696289,756883,842296,1.39793694,0
342,20141215,1852.47,438,2,0.976778865,0,0,0.927079103,0.98259679,0.873376885,601140,601143,696289,756883,842296,1.95355773,2
343,20141215,1811.88,439,3,0.766585588,0,0.695360777,0.371224254,1.161575921,0.833535175,601140,601143,696289,756883,842296,2.299756765,3
344,20141215,1734.6,440,2,0.758288503,0,0.257184269,0.68714413,0.503464955,0.93802837,601140,696289,756883,842297,842301,1.516577005,0
345,20141215,1694.51,443,3,0.598222315,1,0.636060152,0.938546669,0.157384938,0.786525426,601140,696289,756883,842297,842301,1.794666946,0
346,20141215,1653.84,445,3,0.080274433,0,0.96709968,0.728692289,0.984447459,1.018465413,601140,696290,842296,842297,842301,0.240823299,0
347,20141215,1616.78,446,2,0.648042858,0,0.245985202,0.638949645,0.905210738,0.875605531,601140,696290,842296,842297,842301,1.296085715,0
348,20141215,1559.09,447,2,0.64003402,1,0,0.770042282,1.267816299,0.939959954,601140,696290,842297,842298,842301,1.28006804,0
349,20141215,1482.23,449,2,0.076282844,0,0,1,0,0.671909865,601140,696289,842297,842298,842301,0.152565688,0
350,20141215,1440.86,451,2,0.589107752,0,1,0.894242572,1.082585168,0.759279282,601140,696289,842297,842298,842301,1.178215504,0
351,20141215,1405.65,452,3,0.509993315,1,0.526713908,0.77399159,0.837983829,0.889835816,601140,601143,696289,756883,842298,1.529979944,3
352,20141215,1344.45,453,2,0.580091715,0,0,0.815590017,0.927230357,1.057583892,601140,601143,696289,756883,842298,1.16018343,2
353,20141215,1300.29,454,2,0.259646446,0,0,0.8795043,1.0978532,1.115299774,601140,601143,696289,756883,842298,0.519292891,0
354,20141215,1181.93,455,2,0.380761117,0,0.298180123,0.725142484,0.779412121,0.995089904,601140,696290,842297,842298,842301,0.761522233,2
355,20141215,1080.14,457,3,0.514340699,0,0.894850102,0.892228456,0.464739985,0.874737436,601140,696290,842297,842298,842301,1.543022096,0
356,20141215,988.83,461,2,0.518132746,0,1.155646012,0.720555436,0.571314985,0.804233422,601140,696290,842297,842298,842301,1.036265492,2
357,20141215,939.36,462,3,0.354394495,0,1.25241373,0.666511107,0.923413394,0.717339509,601140,696289,696290,842298,842301,1.063183486,0
358,20141215,862.11,465,3,0.353883445,0,0,0.661328226,0.657489183,0.581637289,601140,696289,696290,842298,842301,1.061650336,0
359,20141215,817.28,467,3,0.546133101,0,0.490628496,0.773395112,0.732529918,0.928439931,696289,756883,842297,842298,842301,1.638399303,3
360,20141215,777.28,468,3,0.448038757,1,0,0.383933919,0.640627592,0.698340235,696289,756883,842297,842298,842301,1.344116271,0
361,20141215,748.29,469,3,0.204214305,0,0,0.929444894,0,0.774825912,696289,756883,842297,842298,842301,0.612642914,0
362,20141215,681.32,471,2,0.789517224,0,1,0.781539723,0.753245619,0.583805465,601140,696289,696290,756883,842301,1.579034448,2
363,20141215,625.43,473,2,0.771457493,0,0.778579238,0.624745306,0.886493124,0.562568577,601140,696289,696290,756883,842301,1.542914987,2
364,20141215,509.62,475,2,0.034795083,0,0.282102012,1.004417101,0.715836656,0.98177963,601140,601143,696289,756883,842298,0.069590166,2
365,20141215,460.6,476,2,0.557153642,0,0,0.744588965,0.830486533,1.251628535,601140,696289,696290,756883,842301,1.114307284,0
366,20141215,400.58,477,2,0.681906402,0.731587555,0.730489207,0.841470583,0.716955012,0.807739103,601140,696289,696290,756883,842301,1.363812804,2
367,20141215,330.95,478,2,0.718177378,0,0,0.668061428,0.86464011,1.072425147,601140,601143,696289,696290,842297,1.436354756,0
368,20141215,152.53,479,2,0.991898775,0,0,0.855338501,0.77940756,0.982990867,601140,696289,842297,842298,842301,1.98379755,2
369,20141215,103.28,480,3,0.484130412,1,0,0.893757924,0.904553082,0.820702194,601140,696289,842297,842298,842301,1.452391237,0
370,20141215,12.74,481,3,0.296418339,0,0,0,1.470152186,0.898307818,601140,756883,842296,842297,842298,0.889255017,0
371,20141229,2374.44,482,2,0.94987905,0,1,0.828635457,0.631449338,0.745357095,601140,696290,842297,842298,842301,1.899758101,2
372,20141229,2344.68,483,2,0.652197301,0,0,0.821267986,0.985139497,0.925098306,601140,696290,842297,842298,842301,1.304394603,2
373,20141229,2310.64,484,2,0.705680072,0,0,0.752420341,0.693386432,0.797915871,601140,696290,842297,842298,842301,1.411360145,2
374,20141229,2265.32,485,2,0.662467659,0.799709003,0.890931452,0.86152167,0.913372632,0.867752718,601140,696290,842297,842298,842301,1.324935317,2
375,20141229,2230.16,486,3,0.755909562,0,0,1.079520218,0.98010866,1.375946228,601140,696290,842297,842298,842301,2.267728686,3
376,20141229,2167.31,488,2,0.533968568,0,0.522229878,0,0,0.573791275,601140,696290,842297,842298,842301,1.067937136,0
377,20141229,2128.64,489,2,0.913285017,0,0.332183072,0.864876415,0,0.846108324,601140,696290,842297,842298,842301,1.826570034,0
378,20141229,2110.16,490,2,0.998024702,0,0.362739696,0.576295954,0.344941585,0.655259717,696289,756883,842297,842298,842301,1.996049404,2
379,20141229,2083.28,491,3,0.050933443,0,0,0.75512251,1.314577453,0.83469489,696289,756883,842297,842298,842301,0.152800329,3
380,20141229,2022.2,493,2,0.027897237,1,0.849603852,0.873663467,0.927619974,0.945810522,601140,601143,696289,756883,842298,0.055794474,0
381,20141229,2002,494,2,0.08086428,0,0.583969551,0.97417831,0.839942826,0.865223861,601140,601143,696289,756883,842298,0.161728561,0
382,20141229,1916.64,495,3,0.516431391,0,0.530520866,0.750791068,0.989497384,0.9535689,601140,601143,696289,696290,756883,1.549294174,0
383,20141229,1826.84,496,2,0.592705131,0,0.581477886,0.906355034,0.920963292,1.001715132,601140,696290,842296,842297,842301,1.185410261,0
384,20141229,1768,497,2,0.069665268,1,0,0.791719129,0.619477013,0.869865061,601140,696289,842297,842298,842301,0.139330536,0
385,20141229,1753.24,498,2,0.951391459,0,1,0.67405158,0.977244457,0.61888431,601140,696289,842297,842298,842301,1.902782917,2
386,20141229,1728.36,499,2,0.32456091,0,0,0.976332392,0,0.767604296,601140,696289,842297,842298,842301,0.649121821,2
387,20141229,1666.8,500,3,0.092278495,0,0,0.623860653,0,0.971250904,601140,696289,842297,842298,842301,0.276835486,3
388,20141229,1569.68,503,2,0.612067699,1,0,0.93062326,0.878332372,0.904416038,601140,696289,696290,842297,842301,1.224135399,2
389,20141229,1533.36,504,2,0.733977437,0,0,0.763938322,0.848847239,0.934011006,601140,696289,696290,842297,842301,1.467954874,0
390,20141229,1508.72,505,2,0.952031434,0,0.52930903,0.757957082,0.580417899,0.758870062,601140,696289,696290,842297,842301,1.904062867,2
391,20141229,1448.48,506,2,0.651566505,0,0.786692818,0.755219933,0.971850034,0.832288626,601140,601143,696290,756883,842298,1.303133011,2
392,20141229,1419.56,507,2,0.000660979,0,0.202833562,0.543424275,0.877994542,0.948515039,601140,601143,696290,756883,842298,0.001321957,0
393,20141229,1404,508,2,0.714409232,0.62640534,0.846875947,0.764816324,0.727635925,0.794491245,601140,601143,696290,756883,842298,1.428818464,2
394,20141229,1369.12,509,2,0.569421828,0,0,0.698005315,0.816508407,1.026491041,601140,601143,696290,756883,842298,1.138843656,0
395,20141229,1292,512,2,0.99999094,0,0,0,1.384533369,1.137671687,601140,696290,842297,842298,842301,1.99998188,2
396,20141229,1224.72,513,3,0.491039753,0,1,0.900688902,0.896776679,0.859138342,601140,696290,842297,842298,842301,1.473119259,0
397,20141229,1176.24,514,3,0.451491207,0.838088762,0.817436644,0.758648808,0.872029346,0.911300471,601140,696290,842297,842298,842301,1.354473621,3
398,20141229,1140.88,515,3,0.400654912,0,1,0.914660349,1.115471459,0.741557498,601140,696290,842297,842298,842301,1.201964736,3
399,20141229,1019.68,518,2,0.542342901,0,0,1.440455453,1.706308091,1.342014033,601140,696290,842297,842298,842301,1.084685802,2
400,20141229,983.8,519,3,0.445229739,0.252461447,0.758284596,0.710075007,0.587146272,0.881757758,601140,696290,842297,842298,842301,1.335689217,0
401,20141229,806.56,521,3,0.336811006,1,1,0.908169662,0.723898737,0.844823617,601140,696289,756883,842297,842301,1.010433018,0
402,20141229,778.84,522,3,0.30534485,0,0,0.917238733,1.052780198,0.862486976,601140,696289,756883,842297,842301,0.916034549,3
403,20141229,750.16,523,2,0.598565698,0,0.675389121,0.629969595,0.846406064,0.701529812,601140,601143,696289,756883,842297,1.197131395,2
404,20141229,702.84,524,2,0.357738614,0,0,0.817621233,0.324141707,0.926710912,601143,696289,756883,842297,842298,0.715477228,0
405,20141229,567.47,525,3,0.402872771,0,0,0.842722897,0.921339646,0.850034495,601140,696289,696290,842297,842301,1.208618313,0
406,20141229,488.2,527,2,0.945381165,0,1.149853517,0.899023395,0.904872088,0.864802539,601140,696289,696290,842297,842301,1.890762329,2
407,20141229,449.48,528,3,0.321985662,0,0.440292584,0.824439299,0.984163392,1.20696992,601140,696289,696290,842297,842301,0.965956986,0
408,20141229,370.68,529,2,0.495049506,0,0,0.530153708,0.903600703,1.033729082,601140,756883,842297,842298,842301,0.990099013,0
409,20141229,302.68,531,2,0.962987363,0,0.838248757,0.863110516,0.72299973,0.886931543,601140,756883,842297,842298,842301,1.925974727,2
410,20141229,220.76,532,3,0.39102459,0.592075862,0.796021386,0.598052414,0.863045068,0.997605563,601140,696290,756883,842297,842298,1.173073769,0
411,20141229,146.72,533,2,0.99974674,1,0,0.852260055,0.913825967,1.050968222,601140,756883,842297,842298,842301,1.99949348,2
412,20141231,2386.66,534,2,0.975082099,0,1,0.894319721,0.606574733,0.821939676,601140,696290,842297,842298,842301,1.950164199,2
413,20141231,2273.22,536,2,0.545204043,0.805636293,1,1.035628272,0.669194973,0.98595296,601140,696290,842297,842298,842301,1.090408087,0
